pitch_type,game_date,release_speed,release_pos_x,release_pos_z,batter,pitcher,events,description,zone,stand,p_throws,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FS,4/3/2024,83.9,-2.19,5.37,600869,554430,field_out,hit_into_play,13.0,L,R,X,6.0,ground_ball,1,2,-1.18,0.63,-0.62,1.39,,,,1,6,Top,117.36,154.24,6.080906394,-121.963625,-4.039557748,-13.01200955,26.02091442,-25.29501955,3.43,1.67,5.0,94.9,-14.0,85.0,1441.0,7.3,745603,53.24,0.171,0.18,0.0,1.0,0.0,0.0,2.0,41,4,Split-Finger,0,2,2,0,2,0,2,0,Strategic,Standard,240.0,0.012,-0.115,63.6,7.1,0.18,0.115,94.9,-2,2,0.228,0.772,34,30,34,31,3,2,5.0,1.0,6.0,2.0,2.64,1.18,-1.18,27.3
FF,4/3/2024,91.8,-2.29,5.38,600869,554430,,ball,11.0,L,R,B,,,0,2,-0.54,1.33,-1.0,4.14,,,,1,6,Top,,,4.531032614,-133.6604095,-0.116917093,-7.520101114,31.34118288,-16.58130163,3.42,1.72,,,,93.2,2362.0,7.3,745603,53.19,,,,,,,,41,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,232.0,0.0,0.013,,,,-0.013,,-2,2,0.228,0.772,34,30,34,31,3,2,5.0,1.0,6.0,2.0,1.39,0.54,-0.54,24.7
FS,4/3/2024,82.6,-2.25,5.47,600869,554430,,swinging_strike,13.0,L,R,S,,,0,1,-1.17,0.62,-1.22,1.43,,,,1,6,Top,,,4.690379947,-120.1383562,-3.888433816,-12.26174534,24.55779129,-25.64756516,3.43,1.67,,,,83.5,1433.0,7.0,745603,53.46,,,,,,,,41,2,Split-Finger,0,2,2,0,2,0,2,0,Strategic,Standard,237.0,0.0,-0.036,61.4,9.1,,0.036,,-2,2,0.228,0.772,34,30,34,31,3,2,5.0,1.0,6.0,2.0,2.74,1.17,-1.17,26.5
FC,4/3/2024,88.2,-2.29,5.35,600869,554430,,called_strike,2.0,L,R,S,,,0,0,0.12,0.66,0.0,3.34,,,,1,6,Top,,,5.416755051,-128.51634,-0.217554598,0.318890517,24.27928643,-24.93189944,3.43,1.69,,,,90.2,2405.0,7.2,745603,53.27,,,,,,,,41,1,Cutter,0,2,2,0,2,0,2,0,Strategic,Standard,208.0,0.0,-0.023,,,,0.023,,-2,2,0.228,0.772,34,30,34,31,3,2,5.0,1.0,6.0,2.0,2.24,-0.12,0.12,24.4
SI,4/3/2024,90.9,-2.16,5.35,687952,554430,field_out,hit_into_play,5.0,R,R,X,6.0,ground_ball,1,1,-1.41,0.36,-0.28,2.6,,,,0,6,Top,114.41,162.58,7.901329764,-132.0826024,-1.675122809,-18.22449822,32.07140984,-27.79042899,3.33,1.55,19.0,91.4,-7.0,91.9,2186.0,7.3,745603,53.19,0.22,0.213,0.0,1.0,0.0,0.0,2.0,40,3,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,226.0,0.017,-0.218,62.1,6.8,0.269,0.218,91.4,-2,2,0.211,0.789,34,24,34,25,3,2,5.0,1.0,6.0,2.0,2.43,1.41,1.41,24.6
ST,4/3/2024,82.3,-2.19,5.32,687952,554430,,ball,14.0,R,R,B,,,0,1,0.74,0.76,1.34,1.3,,,,0,6,Top,,,6.641931262,-119.6089353,-4.035030183,5.655080111,25.0529084,-24.24872687,3.4,1.58,,,,82.8,2347.0,6.9,745603,53.59,,,,,,,,40,2,Sweeper,0,2,2,0,2,0,2,0,Standard,Standard,57.0,0.0,0.023,,,,-0.023,,-2,2,0.211,0.789,34,24,34,25,3,2,5.0,1.0,6.0,2.0,2.63,-0.74,-0.74,25.4
FF,4/3/2024,91.5,-2.2,5.45,687952,554430,,foul_tip,5.0,R,R,S,,,0,0,-0.79,1.27,-0.21,2.61,,,,0,6,Top,,,6.857207133,-132.9449523,-4.005398673,-10.95971938,31.28200099,-16.50000698,3.33,1.55,,,,92.5,2360.0,7.2,745603,53.32,,,,,,,,40,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,229.0,0.0,-0.033,,,,0.033,,-2,2,0.211,0.789,34,24,34,25,3,2,5.0,1.0,6.0,2.0,1.48,0.79,0.79,27.6
CU,4/3/2024,80.2,-2.32,5.39,666181,554430,field_out,hit_into_play,13.0,L,R,X,5.0,line_drive,2,2,0.9,-0.77,-1.09,2.52,,,,2,5,Top,96.23,156.15,1.015686253,-116.9275682,1.75172948,8.128622061,20.41408989,-39.74926913,3.72,1.79,135.0,77.3,11.0,81.0,2764.0,6.6,745603,53.95,0.4,0.364,0.0,1.0,0.0,0.0,4.0,35,5,Curveball,0,2,2,0,2,0,2,0,Strategic,Standard,63.0,0.008,-0.084,50.6,7.5,0.445,0.084,88.0,-2,2,0.269,0.731,34,26,34,26,3,2,5.0,1.0,6.0,2.0,4.28,-0.9,0.9,27.1
FS,4/3/2024,84.4,-2.24,5.36,666181,554430,,ball,13.0,L,R,B,,,1,2,-0.87,0.67,-0.56,1.14,,,,2,5,Top,,,5.750593755,-122.6497345,-4.753968512,-10.00405017,27.17065466,-24.63514219,3.85,1.78,,,,85.2,1423.0,7.2,745603,53.31,,,,,,,,35,4,Split-Finger,0,2,2,0,2,0,2,0,Strategic,Standard,238.0,0.0,0.015,,,,-0.015,,-2,2,0.269,0.731,34,26,34,26,3,2,5.0,1.0,6.0,2.0,2.57,0.87,-0.87,25.1
FS,4/3/2024,84.1,-2.21,5.39,666181,554430,,swinging_strike,8.0,L,R,S,,,1,1,-0.81,0.74,-0.05,1.75,,,,2,5,Top,,,6.741147723,-122.2788646,-3.501263082,-9.561227927,25.95749057,-24.30725235,3.72,1.79,,,,85.3,1421.0,7.3,745603,53.24,,,,,,,,35,3,Split-Finger,0,2,2,0,2,0,2,0,Strategic,Standard,238.0,0.0,-0.025,81.5,8.9,,0.025,,-2,2,0.269,0.731,34,26,34,26,3,2,5.0,1.0,6.0,2.0,2.51,0.81,-0.81,30.0
FF,4/3/2024,92.7,-2.23,5.3,666181,554430,,ball,3.0,L,R,B,,,0,1,-0.72,1.2,0.43,3.77,,,,2,5,Top,,,8.554896905,-134.8149574,-0.726609861,-10.66212301,30.23000261,-17.62253955,3.92,1.75,,,,94.4,2388.0,7.4,745603,53.1,,,,,,,,35,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,228.0,0.0,0.011,,,,-0.011,,-2,2,0.269,0.731,34,26,34,26,3,2,5.0,1.0,6.0,2.0,1.46,0.72,-0.72,23.7
FC,4/3/2024,88.6,-2.4,5.29,666181,554430,,foul,6.0,L,R,S,,,0,0,0.11,0.74,0.54,2.4,,,,2,5,Top,,,7.057689138,-128.9472547,-2.62199036,-0.121841002,23.85717082,-23.58296575,3.72,1.79,207.0,67.3,35.0,90.2,2458.0,7.0,745603,53.49,,,,,,,,35,1,Cutter,0,2,2,0,2,0,2,0,Strategic,Standard,220.0,0.0,-0.016,66.2,7.5,,0.016,88.0,-2,2,0.269,0.731,34,26,34,26,3,2,5.0,1.0,6.0,2.0,2.14,-0.11,0.11,24.2
SI,4/3/2024,92.3,-2.21,5.32,663697,554430,strikeout,called_strike,5.0,R,R,S,2.0,,0,2,-1.58,0.51,0.15,2.22,,,,1,5,Top,,,9.577029491,-134.0249666,-3.17671207,-21.0707289,29.34031513,-25.5494938,3.32,1.59,,,,93.5,2199.0,7.1,745603,53.36,,0.0,0.0,1.0,0.0,0.0,,34,3,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,229.0,0.013,-0.102,,,,0.102,,-2,2,0.256,0.744,34,27,34,28,3,2,5.0,1.0,6.0,2.0,2.18,1.58,1.58,25.8
ST,4/3/2024,82.2,-2.43,5.23,663697,554430,,foul,9.0,R,R,S,,,0,1,0.74,0.41,0.48,1.75,,,,1,5,Top,,,5.218117984,-119.7802228,-2.254317486,6.381860595,19.71713219,-28.0260136,3.3,1.53,2.0,68.5,-48.0,83.7,2473.0,6.9,745603,53.64,,,,,,,,34,2,Sweeper,0,2,2,0,2,0,2,0,Standard,Standard,62.0,0.0,-0.036,47.1,7.7,,0.036,88.0,-2,2,0.256,0.744,34,27,34,28,3,2,5.0,1.0,6.0,2.0,2.92,-0.74,-0.74,22.7
ST,4/3/2024,83.1,-2.33,5.28,663697,554430,,called_strike,6.0,R,R,S,,,0,0,0.74,0.35,0.38,2.43,,,,1,5,Top,,,4.838095944,-121.0805008,-0.84507605,6.473615774,20.69998285,-28.72744904,3.33,1.58,,,,84.5,2400.0,6.9,745603,53.62,,,,,,,,34,1,Sweeper,0,2,2,0,2,0,2,0,Standard,Standard,70.0,0.0,-0.023,,,,0.023,,-2,2,0.256,0.744,34,27,34,28,3,2,5.0,1.0,6.0,2.0,2.91,-0.74,-0.74,26.6
ST,4/3/2024,82.1,-2.35,5.31,663886,554430,strikeout,called_strike,1.0,R,R,S,2.0,,2,2,1.15,0.28,-0.4,2.82,,,,0,5,Top,,,2.204726712,-119.6269998,0.339183378,10.71756566,21.41548108,-29.77714772,3.2,1.55,,,,83.4,2487.0,6.9,745603,53.58,,0.0,0.0,1.0,0.0,0.0,,33,5,Sweeper,0,2,2,0,2,0,2,0,Standard,Standard,67.0,0.017,-0.203,,,,0.203,,-2,2,0.239,0.761,34,27,34,28,2,1,5.0,1.0,6.0,2.0,3.08,-1.15,-1.15,24.8
ST,4/3/2024,83.2,-2.35,5.22,663886,554430,,swinging_strike,9.0,R,R,S,,,2,1,0.46,0.16,0.37,1.76,,,,0,5,Top,,,5.418106139,-121.2900384,-1.924197343,3.706233711,19.8197196,-30.4514937,3.24,1.57,,,,84.8,2453.0,6.9,745603,53.6,,,,,,,,33,4,Sweeper,0,2,2,0,2,0,2,0,Standard,Standard,75.0,0.0,-0.062,70.8,7.8,,0.062,,-2,2,0.239,0.761,34,27,34,28,2,1,5.0,1.0,6.0,2.0,3.08,-0.46,-0.46,24.8
SI,4/3/2024,91.0,-2.24,5.39,663886,554430,,ball,13.0,R,R,B,,,1,1,-1.23,0.48,-1.16,1.1,,,,0,5,Top,,,5.446968246,-132.3026992,-5.945399359,-15.62148724,29.28548834,-25.45420036,3.26,1.63,,,,92.5,2124.0,7.3,745603,53.19,,,,,,,,33,3,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,222.0,0.0,0.048,,,,-0.048,,-2,2,0.239,0.761,34,27,34,28,2,1,5.0,1.0,6.0,2.0,2.29,1.23,1.23,28.2
FF,4/3/2024,92.4,-2.14,5.41,663886,554430,,ball,14.0,R,R,B,,,0,1,-0.65,1.26,1.67,2.45,,,,0,5,Top,,,11.31469082,-134.1480796,-4.531928934,-10.29587714,28.25117626,-16.16428111,3.27,1.64,,,,94.0,2264.0,7.3,745603,53.21,,,,,,,,33,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,226.0,0.0,0.023,,,,-0.023,,-2,2,0.239,0.761,34,27,34,28,2,1,5.0,1.0,6.0,2.0,1.42,0.65,0.65,28.2
ST,4/3/2024,81.6,-2.44,5.28,663886,554430,,swinging_strike,14.0,R,R,S,,,0,0,0.55,0.15,1.27,1.22,,,,0,5,Top,,,7.387558668,-118.804367,-2.94344879,4.000186726,20.35442219,-30.36697115,3.24,1.57,,,,83.0,2261.0,6.9,745603,53.58,,,,,,,,33,1,Sweeper,0,2,2,0,2,0,2,0,Standard,Standard,59.0,0.0,-0.033,28.3,6.7,,0.033,,-2,2,0.239,0.761,34,27,34,28,2,1,5.0,1.0,6.0,2.0,3.24,-0.55,-0.55,23.8
FF,4/3/2024,92.6,-2.25,5.39,605361,554430,strikeout,swinging_strike,11.0,L,R,S,2.0,,1,2,-0.61,1.14,-0.98,3.33,,,641584.0,2,4,Top,,,4.631641526,-134.8886701,-1.982124278,-8.426418716,28.21784881,-18.00700504,3.41,1.62,,,,94.1,2358.0,7.0,745603,53.45,,0.0,0.0,1.0,0.0,0.0,,29,5,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,224.0,0.019,-0.165,40.7,5.1,,0.165,,-2,2,0.281,0.719,34,34,34,34,2,1,5.0,1.0,6.0,3.0,1.5,0.61,-0.61,32.5
FS,4/3/2024,83.0,-2.11,5.44,605361,554430,,foul,13.0,L,R,S,,,1,2,-0.85,0.33,-0.51,1.4,,,641584.0,2,4,Top,,,5.421706639,-120.7115371,-3.437305065,-9.370844805,23.79891423,-28.52494224,3.41,1.62,4.0,96.1,-19.0,84.5,1496.0,7.3,745603,53.19,,,,,,,,29,4,Split-Finger,0,2,2,0,2,0,2,0,Standard,Standard,233.0,0.0,0.0,63.2,7.9,,0.0,96.1,-2,2,0.281,0.719,34,34,34,34,2,1,5.0,1.0,6.0,3.0,2.99,0.85,-0.85,28.7
FF,4/3/2024,92.6,-2.15,5.4,605361,554430,,ball,11.0,L,R,B,,,0,2,-0.6,1.32,-0.11,4.06,,,641584.0,2,4,Top,,,6.62578542,-134.6745819,-0.468080943,-8.768996101,30.40277418,-16.241573,3.49,1.72,,,,94.0,2363.0,7.2,745603,53.27,,,,,,,,29,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,221.0,0.0,0.023,,,,-0.023,,-2,2,0.281,0.719,34,34,34,34,2,1,5.0,1.0,6.0,3.0,1.35,0.6,-0.6,27.5
FS,4/3/2024,83.3,-2.15,5.51,605361,554430,,swinging_strike,13.0,L,R,S,,,0,1,-1.3,0.82,-1.11,1.16,,,641584.0,2,4,Top,,,5.011638759,-120.991756,-5.058648835,-13.78527206,28.00977493,-23.27543428,3.41,1.62,,,,83.5,1505.0,6.9,745603,53.58,,,,,,,,29,2,Split-Finger,0,2,2,0,2,0,2,0,Standard,Standard,241.0,0.0,-0.046,68.8,8.1,,0.046,,-2,2,0.281,0.719,34,34,34,34,2,1,5.0,1.0,6.0,3.0,2.53,1.3,-1.3,25.7
CU,4/3/2024,79.0,-2.14,5.58,605361,554430,,foul,14.0,L,R,S,,,0,0,0.87,-0.64,0.97,2.09,,,641584.0,2,4,Top,,,5.175106492,-115.1128626,0.327304135,6.980251434,18.77569413,-38.20572862,3.41,1.62,5.0,84.9,-25.0,80.0,2510.0,6.7,745603,53.84,,,,,,,,29,1,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,54.0,0.0,-0.039,65.1,7.3,,0.039,88.0,-2,2,0.281,0.719,34,34,34,34,2,1,5.0,1.0,6.0,3.0,4.25,-0.87,0.87,29.4
FS,4/3/2024,84.9,-2.13,5.32,668715,554430,field_out,hit_into_play,8.0,R,R,X,5.0,popup,0,2,-1.32,0.9,0.12,2.06,,,641584.0,1,4,Top,80.79,173.58,8.056374264,-123.3013337,-3.057527917,-15.15721399,27.58263579,-22.63214096,3.38,1.63,132.0,81.1,67.0,85.9,1694.0,7.3,745603,53.18,0.006,0.005,0.0,1.0,0.0,0.0,3.0,28,3,Split-Finger,0,2,2,0,2,0,2,0,Standard,Standard,241.0,0.021,-0.192,67.8,8.3,0.006,0.192,88.0,-2,2,0.26,0.74,34,26,34,27,2,1,5.0,1.0,6.0,2.0,2.31,1.32,1.32,26.3
SI,4/3/2024,90.6,-1.99,5.38,668715,554430,,foul,4.0,R,R,S,,,0,1,-1.15,0.5,-0.49,2.58,,,641584.0,1,4,Top,,,6.358278256,-131.7702225,-2.12391932,-14.83405839,30.14908046,-26.06811268,3.38,1.63,44.0,73.5,76.0,92.2,2204.0,7.5,745603,53.04,,,,,,,,28,2,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,225.0,0.0,-0.061,74.0,7.4,,0.061,88.0,-2,2,0.26,0.74,34,26,34,27,2,1,5.0,1.0,6.0,2.0,2.29,1.15,1.15,26.5
ST,4/3/2024,82.9,-2.28,5.37,668715,554430,,called_strike,4.0,R,R,S,,,0,0,0.74,0.28,-0.63,2.54,,,641584.0,1,4,Top,,,2.355079771,-120.8389453,-0.603013144,6.903509506,21.21753486,-29.52098383,3.42,1.7,,,,84.1,2422.0,6.8,745603,53.74,,,,,,,,28,1,Sweeper,0,2,2,0,2,0,2,0,Standard,Standard,70.0,0.0,-0.047,,,,0.047,,-2,2,0.26,0.74,34,26,34,27,2,1,5.0,1.0,6.0,2.0,3.0,-0.74,-0.74,24.4
FF,4/3/2024,93.6,-2.15,5.39,682829,554430,strikeout,called_strike,3.0,L,R,S,2.0,,2,2,-0.51,1.45,0.5,3.47,,,641584.0,0,4,Top,,,8.099542371,-136.0317051,-2.382721159,-8.236966264,32.74868071,-13.93533061,3.74,1.89,,,,94.7,2403.0,7.2,745603,53.26,,0.0,0.0,1.0,0.0,0.0,,27,5,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,228.0,0.025,-0.342,,,,0.342,,-2,2,0.235,0.765,34,22,34,22,2,1,5.0,1.0,6.0,2.0,1.18,0.51,-0.51,27.5
FF,4/3/2024,91.2,-2.03,5.48,682829,554430,,foul,1.0,L,R,S,,,2,1,-0.9,1.07,-0.56,3.22,,,641584.0,0,4,Top,,,5.699711994,-132.7614931,-2.131174996,-11.81024918,27.04010413,-19.29246111,3.67,1.76,202.0,73.8,44.0,92.8,2334.0,7.1,745603,53.38,,,,,,,,27,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,227.0,0.0,-0.072,71.7,7.3,,0.072,88.0,-2,2,0.235,0.765,34,22,34,22,2,1,5.0,1.0,6.0,2.0,1.66,0.9,-0.9,28.0
CU,4/3/2024,76.5,-2.3,5.58,682829,554430,,ball,13.0,L,R,B,,,1,1,0.98,-1.18,-2.08,2.36,,,641584.0,0,4,Top,,,-1.313771926,-111.3013463,2.442065176,8.345316003,21.37805664,-42.67024291,3.64,1.81,,,,76.7,2510.0,6.6,745603,53.91,,,,,,,,27,3,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,56.0,0.0,0.065,,,,-0.065,,-2,2,0.235,0.765,34,22,34,22,2,1,5.0,1.0,6.0,2.0,5.1,-0.98,0.98,29.5
CU,4/3/2024,77.8,-2.28,5.57,682829,554430,,called_strike,7.0,L,R,S,,,1,0,0.83,-0.91,-0.66,2.3,,,641584.0,0,4,Top,,,1.977916149,-113.4117743,1.469230304,6.863961903,18.68265405,-40.49942577,3.65,1.79,,,,78.6,2570.0,6.5,745603,53.99,,,,,,,,27,2,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,60.0,0.0,-0.074,,,,0.074,,-2,2,0.235,0.765,34,22,34,22,2,1,5.0,1.0,6.0,2.0,4.63,-0.83,0.83,27.0
FF,4/3/2024,91.2,-2.18,5.48,682829,554430,,ball,11.0,L,R,B,,,0,0,-0.85,1.15,-0.88,3.75,,,641584.0,0,4,Top,,,5.172035846,-132.6993163,-0.883548233,-11.13142275,31.46566716,-18.76442613,3.72,1.83,,,,92.4,2307.0,7.3,745603,53.22,,,,,,,,27,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,229.0,0.0,0.062,,,,-0.062,,-2,2,0.235,0.765,34,22,34,22,2,1,5.0,1.0,6.0,2.0,1.62,0.85,-0.85,32.2
FF,4/3/2024,91.8,-2.31,5.47,641584,554430,single,hit_into_play,2.0,L,R,X,3.0,ground_ball,1,0,-0.46,1.16,-0.03,3.03,,,,0,4,Top,167.84,160.0,6.882072305,-133.5582013,-2.892609945,-6.98796931,27.2079378,-17.83335977,3.32,1.57,12.0,90.5,-14.0,93.4,2326.0,7.1,745603,53.37,0.129,0.12,0.9,1.0,1.0,0.0,2.0,26,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,229.0,-0.027,0.368,85.1,6.6,0.141,-0.368,90.5,-2,2,0.262,0.738,34,29,34,29,2,1,5.0,1.0,6.0,2.0,1.53,0.46,-0.46,25.8
