pitch_type,game_date,release_speed,release_pos_x,release_pos_z,batter,pitcher,events,description,zone,stand,p_throws,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,5/4/2024,93.1,-0.95,5.92,606192,623451,,swinging_strike,2.0,R,R,S,,,0,0,-0.27,1.0,0.22,3.5,,,,1,8,Bot,,,3.577887452,-135.6023202,-2.645897245,-4.117477731,28.90976614,-19.39035412,3.51,1.6,23.0,,,92.3,2072.0,5.7,746155,54.78,,,,,,,,74,1,4-Seam Fastball,11,2,11,2,2,11,11,2,Standard,Standard,214.0,0.0,-0.023,72.2,6.9,,0.023,88.0,9,9,1.0,1.0,30,31,30,32,1,4,,1.0,10.0,1.0,1.61,0.27,0.27,41.1
CH,5/4/2024,84.3,-1.59,5.66,571970,623451,home_run,hit_into_play,13.0,L,R,X,,fly_ball,1,2,-0.87,0.23,-1.12,2.1,,,,1,8,Bot,62.21,63.26,2.784812953,-122.7706155,-2.385706795,-9.367166165,23.46283355,-29.57819969,3.13,1.52,371.0,98.5,35.0,83.4,1403.0,5.6,746155,54.94,0.209,0.398,2.0,1.0,0.0,3.0,5.0,73,4,Changeup,10,2,10,2,2,11,11,2,Infield shade,Standard,241.0,0.0,1.047,69.8,7.3,0.772,-1.047,98.5,8,8,1.0,1.0,30,33,30,34,1,4,,1.0,10.0,2.0,2.96,0.87,-0.87,31.9
CH,5/4/2024,85.8,-1.36,5.73,571970,623451,,foul,13.0,L,R,S,,,1,1,-0.73,0.25,-0.32,1.36,,,,1,8,Bot,,,3.872331972,-124.8790564,-4.5766738,-8.395704486,23.94083021,-28.91687504,3.13,1.52,2.0,68.4,-32.0,85.1,1769.0,5.7,746155,54.82,,,,,,,,73,3,Changeup,10,2,10,2,2,10,10,2,Infield shade,Standard,236.0,0.0,-0.039,,,,0.039,88.0,8,8,1.0,1.0,30,33,30,34,1,4,,1.0,10.0,2.0,2.84,0.73,-0.73,39.3
CU,5/4/2024,73.7,-1.35,5.89,571970,623451,,ball,11.0,L,R,B,,,0,1,1.2,-1.01,-1.22,3.31,,,,1,8,Bot,,,-1.77974299,-107.1484789,3.783745988,9.512487194,20.36851691,-40.82130704,3.09,1.45,,,,72.1,2867.0,5.4,746155,55.14,,,,,,,,73,2,Curveball,10,2,10,2,2,10,10,2,Infield shade,Standard,62.0,0.0,0.015,,,,-0.015,,8,8,1.0,1.0,30,33,30,34,1,4,,1.0,10.0,2.0,5.24,-1.2,1.2,40.7
CU,5/4/2024,73.1,-1.34,5.97,571970,623451,,called_strike,4.0,L,R,S,,,0,0,0.95,-1.0,-0.76,2.63,,,,1,8,Bot,,,-0.433979498,-106.3495055,2.308662142,7.253381732,19.48157626,-40.40923359,3.18,1.51,,,,71.4,2730.0,5.1,746155,55.4,,,,,,,,73,1,Curveball,10,2,10,2,2,10,10,2,Infield shade,Standard,54.0,0.0,-0.023,,,,0.023,,8,8,1.0,1.0,30,33,30,34,1,4,,1.0,10.0,2.0,5.3,-0.95,0.95,38.8
FF,5/4/2024,91.5,-1.21,5.97,669257,623451,field_out,hit_into_play,2.0,R,R,X,5.0,ground_ball,0,1,-0.49,0.84,-0.06,2.82,,,,0,8,Bot,96.59,159.68,3.889830502,-133.3215098,-3.88610135,-6.604114344,27.31962077,-21.50834161,3.29,1.47,24.0,97.3,-6.0,90.7,2016.0,5.6,746155,54.87,0.286,0.28,0.0,1.0,0.0,0.0,2.0,72,2,4-Seam Fastball,10,2,10,2,2,10,10,2,Standard,Standard,219.0,0.0,-0.195,71.2,7.5,0.337,0.195,97.3,8,8,1.0,1.0,30,29,30,29,1,4,,1.0,10.0,2.0,1.86,0.49,0.49,40.9
SL,5/4/2024,85.1,-1.34,5.88,669257,623451,,foul,6.0,R,R,S,,,0,0,0.45,0.14,0.56,2.28,,,,0,8,Bot,,,3.528617365,-124.0537647,-2.513706777,4.075843783,21.22163377,-30.43324142,3.29,1.47,229.0,75.9,49.0,84.5,2397.0,5.5,746155,55.01,,,,,,,,72,1,Slider,10,2,10,2,2,10,10,2,Standard,Standard,160.0,0.0,-0.033,66.5,7.2,,0.033,88.0,8,8,1.0,1.0,30,29,30,29,1,4,,1.0,10.0,2.0,2.96,-0.45,-0.45,38.6
CU,5/4/2024,74.6,-1.18,6.03,518692,623451,field_out,hit_into_play,8.0,L,R,X,8.0,fly_ball,0,0,1.23,-0.99,0.21,2.07,,605141.0,660271.0,2,7,Bot,126.99,43.14,0.699254518,-108.6250776,0.836712907,9.531150153,20.88658595,-40.37268124,3.64,1.78,385.0,105.2,37.0,73.5,2871.0,5.7,746155,54.82,0.566,1.153,0.0,1.0,0.0,0.0,6.0,66,1,Curveball,10,2,10,2,2,10,10,2,Standard,Strategic,56.0,-0.001,-0.444,77.9,7.5,2.232,0.444,105.2,8,8,0.999,0.999,30,34,30,35,1,4,,1.0,10.0,1.0,5.12,-1.23,1.23,39.0
SI,5/4/2024,91.1,-1.13,5.97,660271,623451,single,hit_into_play,5.0,L,R,X,8.0,line_drive,0,0,-0.96,0.51,0.26,2.36,,,605141.0,2,7,Bot,82.24,76.86,5.488733735,-132.5827292,-4.260496687,-12.5322741,28.00034323,-25.44219905,3.58,1.62,288.0,93.7,18.0,90.3,1930.0,5.7,746155,54.75,0.506,0.526,0.9,1.0,1.0,0.0,4.0,65,1,Sinker,10,2,10,2,2,10,10,2,Infield shade,Standard,222.0,0.0,0.301,74.8,7.2,0.699,-0.301,93.7,8,8,0.999,0.999,30,29,30,30,1,4,,1.0,10.0,1.0,2.23,0.96,-0.96,41.4
FF,5/4/2024,91.2,-1.09,5.91,605141,623451,single,hit_into_play,2.0,R,R,X,4.0,fly_ball,1,0,-0.5,1.2,-0.22,3.07,681624.0,681546.0,,2,7,Bot,168.6,138.69,3.221257802,-132.800436,-3.843383905,-6.599818795,27.44995661,-17.39913534,3.22,1.48,187.0,70.1,50.0,90.8,2033.0,5.9,746155,54.6,0.114,0.103,0.9,1.0,1.0,0.0,3.0,64,2,4-Seam Fastball,8,2,8,2,2,10,10,2,Standard,Standard,218.0,0.005,1.399,70.3,5.9,0.137,-1.399,88.0,6,6,0.994,0.994,30,31,30,32,1,4,,1.0,10.0,1.0,1.53,0.5,0.5,41.8
SL,5/4/2024,85.4,-1.15,6.05,605141,623451,,ball,12.0,R,R,B,,,0,0,0.44,0.29,0.61,3.92,681624.0,681546.0,,2,7,Bot,,,3.247137084,-124.5178668,0.620547624,3.977460936,22.75672894,-29.4747799,3.27,1.5,,,,84.9,2461.0,5.6,746155,54.88,,,,,,,,64,1,Slider,8,2,8,2,2,8,8,2,Standard,Standard,123.0,0.0,0.041,,,,-0.041,,6,6,0.994,0.994,30,31,30,32,1,4,,1.0,10.0,1.0,2.8,-0.44,-0.44,41.0
SI,5/14/2024,92.0,-0.6,6.25,643565,623451,field_out,hit_into_play,3.0,L,R,X,4.0,popup,1,2,-1.23,0.63,0.44,3.07,,,,2,9,Top,138.24,151.22,5.229557422,-133.8734392,-3.533318951,-15.86880938,30.0166863,-24.0222236,3.51,1.6,172.0,92.0,62.0,90.7,1872.0,5.6,747124,54.9,0.006,0.005,0.0,1.0,0.0,0.0,3.0,70,4,Sinker,7,0,0,7,0,7,0,7,Strategic,Standard,222.0,0.0,-0.069,69.7,6.7,0.006,0.069,92.0,7,-7,1.0,0.0,30,33,30,34,1,3,10.0,1.0,1.0,1.0,2.07,1.23,-1.23,44.5
FF,5/14/2024,93.0,-0.64,6.32,643565,623451,,foul,4.0,L,R,S,,,1,1,-0.32,1.01,-0.31,2.37,,,,2,9,Top,,,1.554330513,-135.3676241,-6.538237168,-4.303476918,29.26507974,-18.51173618,3.51,1.6,299.0,91.1,33.0,92.3,1939.0,5.8,747124,54.66,,,,,,,,70,3,4-Seam Fastball,7,0,0,7,0,7,0,7,Strategic,Strategic,213.0,0.0,-0.025,68.6,6.8,,0.025,91.1,7,-7,1.0,0.0,30,33,30,34,1,3,10.0,1.0,1.0,1.0,1.62,0.32,-0.32,45.3
SI,5/14/2024,93.3,-0.65,6.23,643565,623451,,called_strike,11.0,L,R,S,,,1,0,-1.25,0.69,-0.84,3.43,,,,2,9,Top,,,2.212913747,-135.8198796,-2.877659625,-15.8596133,32.44238146,-23.26659321,3.68,1.74,,,,92.1,1912.0,5.7,747124,54.77,,,,,,,,70,2,Sinker,7,0,0,7,0,7,0,7,Strategic,Strategic,218.0,0.0,-0.02,,,,0.02,,7,-7,1.0,0.0,30,33,30,34,1,3,10.0,1.0,1.0,1.0,1.95,1.25,-1.25,45.3
CU,5/14/2024,75.1,-1.04,6.27,643565,623451,,ball,11.0,L,R,B,,,0,0,1.18,-0.79,-1.34,3.03,,,,2,9,Top,,,-2.673097297,-109.2834401,1.846765155,9.902732025,20.48762077,-39.05329097,3.55,1.58,,,,74.1,2784.0,5.7,747124,54.81,,,,,,,,70,1,Curveball,7,0,0,7,0,7,0,7,Strategic,Strategic,58.0,0.0,0.015,,,,-0.015,,7,-7,1.0,0.0,30,33,30,34,1,3,10.0,1.0,1.0,1.0,4.85,-1.18,1.18,44.9
SI,5/14/2024,93.0,-0.53,6.27,666624,623451,field_out,hit_into_play,1.0,R,R,X,2.0,popup,0,1,-1.07,0.83,-0.76,3.21,,,,1,9,Top,135.24,219.3,1.725723461,-135.4478048,-3.876098066,-13.53809047,30.75902187,-21.27513253,3.72,1.74,43.0,67.2,86.0,92.1,1902.0,5.8,747124,54.72,0.001,0.0,0.0,1.0,0.0,0.0,3.0,69,2,Sinker,7,0,0,7,0,7,0,7,Infield shade,Standard,210.0,0.0,-0.138,71.7,7.4,0.001,0.138,88.0,7,-7,1.0,0.0,30,25,30,25,1,3,10.0,1.0,1.0,1.0,1.81,1.07,1.07,47.5
SI,5/14/2024,92.8,-0.45,6.33,666624,623451,,foul,5.0,R,R,S,,,0,0,-1.08,0.58,-0.19,2.8,,,,1,9,Top,,,2.9899445,-135.1118659,-4.47629555,-13.85365981,30.38920244,-24.26107204,3.72,1.74,113.0,76.2,74.0,92.0,1916.0,5.8,747124,54.65,,,,,,,,69,1,Sinker,7,0,0,7,0,7,0,7,Standard,Standard,213.0,0.0,-0.023,73.9,7.6,,0.023,88.0,7,-7,1.0,0.0,30,25,30,25,1,3,10.0,1.0,1.0,1.0,2.07,1.08,1.08,48.3
FC,5/14/2024,91.0,-0.83,6.3,641355,623451,strikeout,swinging_strike,1.0,L,R,S,2.0,,2,2,0.23,0.88,-0.43,3.52,,,,0,9,Top,,,0.506695495,-132.6379019,-3.026316851,2.642822609,26.087117,-21.29908197,3.78,1.7,,,,90.9,2337.0,6.0,747124,54.55,,0.0,0.0,1.0,0.0,0.0,,68,7,Cutter,7,0,0,7,0,7,0,7,Infield shade,Standard,194.0,0.001,-0.203,69.7,6.9,,0.203,,7,-7,0.999,0.001,30,28,30,29,1,3,10.0,1.0,1.0,1.0,1.84,-0.23,0.23,48.4
SI,5/14/2024,93.6,-0.69,6.29,641355,623451,,foul,5.0,L,R,S,,,2,2,-1.26,0.34,0.13,2.83,,,,0,9,Top,,,4.838916346,-136.1706155,-3.852326347,-16.74228508,32.89659432,-27.28524027,3.78,1.7,3.0,75.9,-44.0,92.4,1915.0,5.8,747124,54.67,,,,,,,,68,6,Sinker,7,0,0,7,0,7,0,7,Infield shade,Standard,218.0,0.0,0.0,69.9,7.1,,0.0,88.0,7,-7,0.999,0.001,30,28,30,29,1,3,10.0,1.0,1.0,1.0,2.29,1.26,-1.26,45.1
CU,5/14/2024,76.8,-0.86,6.2,641355,623451,,foul,6.0,L,R,S,,,2,2,1.36,-0.5,0.42,2.97,,,,0,9,Top,,,0.234187659,-111.8873378,1.028735544,11.39396199,20.21811271,-36.77671595,3.78,1.7,8.0,77.4,-21.0,76.1,2967.0,5.7,747124,54.81,,,,,,,,68,5,Curveball,7,0,0,7,0,7,0,7,Infield shade,Standard,56.0,0.0,0.0,70.8,7.6,,0.0,88.0,7,-7,0.999,0.001,30,28,30,29,1,3,10.0,1.0,1.0,1.0,4.36,-1.36,1.36,43.7
FC,5/14/2024,91.0,-0.84,6.17,641355,623451,,foul,5.0,L,R,S,,,2,1,0.04,1.02,-0.25,2.65,,,,0,9,Top,,,1.395408971,-132.5745708,-5.161574705,0.224379095,25.70914363,-19.19660391,3.78,1.7,189.0,71.5,57.0,91.0,2236.0,6.0,747124,54.49,,,,,,,,68,4,Cutter,7,0,0,7,0,7,0,7,Infield shade,Standard,209.0,0.0,-0.062,69.7,7.8,,0.062,88.0,7,-7,0.999,0.001,30,28,30,29,1,3,10.0,1.0,1.0,1.0,1.7,-0.04,0.04,44.0
SI,5/14/2024,93.1,-0.85,6.17,641355,623451,,ball,1.0,L,R,B,,,1,1,-1.15,0.61,-0.82,3.51,,,,0,9,Top,,,2.568803732,-135.4668192,-2.2971338,-14.66840553,33.79540595,-24.41374617,3.88,1.85,,,,91.5,1884.0,5.7,747124,54.83,,,,,,,,68,3,Sinker,7,0,0,7,0,7,0,7,Infield shade,Standard,221.0,0.0,0.048,,,,-0.048,,7,-7,0.999,0.001,30,28,30,29,1,3,10.0,1.0,1.0,1.0,2.05,1.15,-1.15,42.2
SI,5/14/2024,92.6,-0.83,6.17,641355,623451,,swinging_strike,7.0,L,R,S,,,1,0,-1.29,0.37,-0.37,1.81,,,,0,9,Top,,,3.972047078,-134.6659226,-6.007195653,-16.57627171,33.04946181,-26.47006793,3.78,1.7,,,,91.3,1895.0,5.8,747124,54.67,,,,,,,,68,2,Sinker,7,0,0,7,0,7,0,7,Infield shade,Standard,213.0,0.0,-0.044,74.8,8.2,,0.044,,7,-7,0.999,0.001,30,28,30,29,1,3,10.0,1.0,1.0,1.0,2.32,1.29,-1.29,41.2
FF,5/14/2024,92.5,-0.96,6.21,641355,623451,,ball,1.0,L,R,B,,,0,0,-0.31,1.05,-0.6,4.0,,,,0,9,Top,,,1.57749534,-134.817484,-2.151720323,-4.129828353,28.750411,-19.13465741,3.88,1.88,,,,91.9,1991.0,5.8,747124,54.73,,,,,,,,68,1,4-Seam Fastball,7,0,0,7,0,7,0,7,Infield shade,Standard,213.0,0.0,0.034,,,,-0.034,,7,-7,0.999,0.001,30,28,30,29,1,3,10.0,1.0,1.0,1.0,1.6,0.31,-0.31,41.5
FF,5/15/2024,92.4,-0.53,6.31,543228,623451,field_out,hit_into_play,5.0,R,R,X,9.0,fly_ball,0,1,-0.44,1.18,0.21,2.63,683737.0,670156.0,663611.0,2,9,Top,187.02,115.82,2.815918898,-134.4593962,-6.105650835,-5.905923813,27.56410165,-16.77810001,3.35,1.57,257.0,95.3,53.0,91.9,2144.0,5.8,747123,54.66,0.006,0.006,0.0,1.0,0.0,0.0,3.0,77,2,4-Seam Fastball,1,7,7,1,7,1,7,1,Standard,Standard,206.0,0.001,-0.671,,,0.009,0.671,95.3,-6,6,0.002,0.998,30,36,30,37,1,4,1.0,3.0,,3.0,1.48,0.44,0.44,47.9
FC,5/15/2024,90.2,-0.71,6.23,543228,623451,,called_strike,6.0,R,R,S,,,0,0,0.0,0.92,0.73,2.46,683737.0,670156.0,663611.0,2,9,Top,,,3.554040024,-131.418636,-5.407994143,-0.691544961,25.77704268,-20.61553308,3.41,1.58,,,,90.2,2216.0,6.1,747123,54.42,,,,,,,,77,1,Cutter,1,7,7,1,7,1,7,1,Standard,Standard,198.0,0.0,-0.129,,,,0.129,,-6,6,0.002,0.998,30,36,30,37,1,4,1.0,3.0,,3.0,1.86,0.0,0.0,46.8
FC,5/15/2024,90.8,-0.9,6.15,691718,623451,strikeout,called_strike,5.0,L,R,S,2.0,,0,2,0.04,1.02,-0.21,2.64,683737.0,670156.0,663611.0,1,9,Top,,,1.639785994,-132.3640519,-5.107230683,0.151625465,24.79061335,-19.35431703,3.44,1.58,,,,90.8,2296.0,5.9,747123,54.56,,0.0,0.0,1.0,0.0,0.0,,76,3,Cutter,1,7,7,1,7,1,7,1,Standard,Standard,198.0,0.001,-0.44,,,,0.44,,-6,6,0.001,0.999,30,22,30,22,1,4,1.0,1.0,,2.0,1.71,-0.04,0.04,42.6
FF,5/15/2024,92.0,-0.8,6.17,691718,623451,,swinging_strike,2.0,L,R,S,,,0,1,-0.39,1.11,-0.24,3.24,683737.0,670156.0,663611.0,1,9,Top,,,2.235427064,-133.9948197,-4.030594487,-5.193338007,27.09160485,-18.09367094,3.28,1.51,,,,91.6,2094.0,5.9,747123,54.62,,,,,,,,76,2,4-Seam Fastball,1,7,7,1,7,1,7,1,Standard,Standard,207.0,0.0,-0.199,66.4,5.7,,0.199,,-6,6,0.001,0.999,30,22,30,22,1,4,1.0,1.0,,2.0,1.56,0.39,-0.39,43.2
FF,5/15/2024,92.1,-0.64,6.19,691718,623451,,called_strike,7.0,L,R,S,,,0,0,-0.39,1.1,-0.28,1.83,683737.0,670156.0,663611.0,1,9,Top,,,1.74051411,-134.1061434,-7.631002113,-5.14194216,27.44895341,-17.50963044,3.44,1.55,,,,91.9,2089.0,6.0,747123,54.5,,,,,,,,76,1,4-Seam Fastball,1,7,7,1,7,1,7,1,Standard,Standard,212.0,0.0,-0.112,,,,0.112,,-6,6,0.001,0.999,30,22,30,22,1,4,1.0,1.0,,2.0,1.57,0.39,-0.39,45.0
SI,5/15/2024,92.2,-0.82,6.21,663611,623451,hit_by_pitch,hit_by_pitch,11.0,R,R,B,,,0,1,-1.25,0.68,-2.1,3.09,,683737.0,670156.0,1,9,Top,,,-0.529070934,-134.2727113,-3.553789534,-14.93719392,30.57425567,-23.35588966,2.96,1.32,,,,91.3,1835.0,5.8,747123,54.68,,0.720192,0.7,1.0,0.0,0.0,,75,2,Sinker,1,7,7,1,7,1,7,1,Standard,Strategic,218.0,-0.001,0.731,,,,-0.731,,-6,6,0.002,0.998,30,27,30,27,1,4,1.0,1.0,,1.0,2.01,1.25,1.25,44.4
CU,5/15/2024,76.2,-0.9,6.25,663611,623451,,called_strike,3.0,R,R,S,,,0,0,1.26,-0.73,0.38,3.04,,683737.0,670156.0,1,9,Top,,,0.414803978,-110.8583808,1.649219422,10.27891629,21.50066847,-38.73900965,3.03,1.41,,,,75.1,2955.0,5.7,747123,54.8,,,,,,,,75,1,Curveball,1,7,7,1,7,1,7,1,Standard,Standard,55.0,0.0,-0.075,,,,0.075,,-6,6,0.002,0.998,30,27,30,27,1,4,1.0,1.0,,1.0,4.69,-1.26,-1.26,45.7
SI,5/15/2024,91.3,-0.76,6.06,670156,623451,single,hit_into_play,4.0,L,R,X,7.0,line_drive,2,1,-1.19,0.67,-0.67,2.25,,,683737.0,1,9,Top,88.34,89.47,2.752986318,-132.9849638,-5.131086914,-14.72122988,27.3003386,-23.34468069,2.95,1.42,192.0,89.1,12.0,90.8,1876.0,5.9,747123,54.64,0.771,0.721,0.9,1.0,1.0,0.0,4.0,74,4,Sinker,1,7,7,1,7,1,7,1,Infield shade,Standard,221.0,0.0,0.436,66.8,6.7,0.885,-0.436,89.1,-6,6,0.002,0.998,30,28,30,29,1,4,1.0,1.0,,1.0,2.05,1.19,-1.19,41.2
CH,5/15/2024,86.9,-1.12,5.98,670156,623451,,ball,14.0,L,R,B,,,1,1,-1.03,0.31,0.5,1.34,,,683737.0,1,9,Top,,,5.961699113,-126.4741206,-5.614809998,-12.24390699,23.18212436,-27.90543482,3.11,1.58,,,,86.7,1860.0,5.9,747123,54.6,,,,,,,,74,3,Changeup,1,7,7,1,7,1,7,1,Infield shade,Standard,228.0,0.0,0.054,,,,-0.054,,-6,6,0.002,0.998,30,28,30,29,1,4,1.0,1.0,,1.0,2.68,1.03,-1.03,37.4
