pitch_type,game_date,release_speed,release_pos_x,release_pos_z,batter,pitcher,events,description,zone,stand,p_throws,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
CU,4/6/2024,74.8,1.53,5.97,608841,624133,field_out,hit_into_play,14.0,R,L,X,1.0,ground_ball,0,1,-0.88,-0.83,0.25,1.54,,,,0,6,Bot,129.83,183.34,-1.095344342,-109.0145884,-0.511091302,-6.839948238,19.28566711,-38.90702854,3.69,1.79,3.0,44.6,-33.0,75.1,2216.0,6.4,744873,54.1,0.237,0.196,0.0,1.0,0.0,0.0,1.0,43,2,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,315.0,-0.035,-0.195,71.7,7.6,0.264,0.195,88.0,-2,-2,0.248,0.248,28,32,29,32,3,2,6.0,1.0,5.0,1.0,4.89,-0.88,0.88,48.7
CU,4/6/2024,74.0,1.62,5.99,608841,624133,,called_strike,14.0,R,L,S,,,0,0,-1.02,-0.76,0.98,2.1,,,,0,6,Bot,,,0.48941707,-107.7482659,0.627548582,-8.057018524,18.99110594,-38.38515699,3.68,1.79,,,,74.0,2192.0,6.3,744873,54.24,,,,,,,,43,1,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,308.0,0.0,-0.033,,,,0.033,,-2,-2,0.248,0.248,28,32,29,32,3,2,6.0,1.0,5.0,1.0,4.92,-1.02,1.02,46.1
SI,4/6/2024,89.9,1.67,5.86,657041,624133,field_out,hit_into_play,8.0,R,L,X,6.0,ground_ball,3,1,1.13,0.21,-0.02,1.92,,,,2,5,Bot,105.58,150.39,-6.614732604,-130.7111023,-4.182630324,14.41999989,30.32731829,-28.99309155,3.22,1.52,15.0,103.3,-6.0,89.8,1805.0,6.5,744873,54.02,0.36,0.364,0.0,1.0,0.0,0.0,2.0,39,5,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,159.0,-0.014,-0.16,72.2,6.6,0.408,0.16,103.3,-2,-2,0.225,0.225,28,28,29,29,3,2,6.0,1.0,5.0,1.0,2.64,1.13,-1.13,43.2
SI,4/6/2024,91.2,1.62,5.9,657041,624133,,ball,11.0,R,L,B,,,2,1,1.03,0.32,-0.84,2.5,,,,2,5,Bot,,,-8.431324525,-132.4354868,-3.237577963,14.11320172,33.7002499,-27.84138089,3.22,1.58,,,,90.6,1869.0,6.5,744873,54.04,,,,,,,,39,4,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,141.0,0.0,0.043,,,,-0.043,,-2,-2,0.225,0.225,28,28,29,29,3,2,6.0,1.0,5.0,1.0,2.47,1.03,-1.03,46.8
CU,4/6/2024,74.6,1.64,5.85,657041,624133,,ball,14.0,R,L,B,,,1,1,-1.18,-1.04,0.55,0.79,,,,2,5,Bot,,,-0.164945139,-108.6187721,-1.382376444,-9.339243539,19.17202522,-40.37639244,3.1,1.38,,,,74.9,2160.0,6.5,744873,53.98,,,,,,,,39,3,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,305.0,0.0,0.023,,,,-0.023,,-2,-2,0.225,0.225,28,28,29,29,3,2,6.0,1.0,5.0,1.0,5.13,-1.18,1.18,47.7
SI,4/6/2024,89.8,1.61,6.03,657041,624133,,called_strike,2.0,R,L,S,,,1,0,0.79,0.51,-0.21,3.0,,,683083.0,1,5,Bot,,,-6.186191463,-130.744113,-2.676933239,10.32575369,23.98950023,-25.94206469,3.2,1.52,,,,90.4,1882.0,6.3,744873,54.17,,,,,,,,39,2,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,147.0,-0.057,-0.056,,,,0.056,,-2,-2,0.282,0.282,28,28,29,29,3,2,6.0,1.0,5.0,1.0,2.28,0.79,-0.79,45.9
FC,4/6/2024,87.0,1.7,6.11,657041,624133,,ball,11.0,R,L,B,,,0,0,-0.3,0.32,-0.58,3.53,,,683083.0,1,5,Bot,,,-4.856830252,-126.6841542,-0.732086876,-2.326934353,23.59623239,-28.72852836,3.25,1.51,,,,87.3,2019.0,6.2,744873,54.26,,,,,,,,39,1,Cutter,2,4,2,4,4,2,2,4,Infield shade,Standard,189.0,0.0,0.043,,,,-0.043,,-2,-2,0.282,0.282,28,28,29,29,3,2,6.0,1.0,5.0,1.0,2.66,-0.3,0.3,44.4
FF,4/6/2024,91.4,1.74,5.87,683083,624133,field_error,hit_into_play,5.0,R,L,X,6.0,ground_ball,0,0,0.37,1.06,0.2,2.28,,,,1,5,Bot,108.62,149.88,-4.697662244,-133.1188116,-5.521323469,5.381244195,25.99068072,-18.53470987,3.29,1.49,14.0,97.4,-9.0,91.9,1967.0,6.3,744873,54.16,0.237,0.244,0.9,1.0,0.0,0.0,2.0,38,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,138.0,0.036,0.29,71.4,7.6,0.279,-0.29,97.4,-2,-2,0.246,0.246,28,23,29,24,2,1,6.0,,5.0,21.0,1.64,0.37,-0.37,43.7
FF,4/6/2024,89.8,1.8,5.83,696285,624133,field_out,hit_into_play,3.0,R,L,X,8.0,line_drive,0,1,0.35,1.0,0.43,3.13,,,,0,5,Bot,154.93,56.43,-4.131045981,-130.7889961,-2.879072174,4.832885358,24.78253586,-20.26631318,3.3,1.54,360.0,102.9,19.0,90.2,1980.0,6.3,744873,54.23,0.466,0.583,0.0,1.0,0.0,0.0,5.0,37,2,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,141.0,-0.031,-0.195,69.4,6.5,0.937,0.195,102.9,-2,-2,0.277,0.277,28,24,29,25,2,1,6.0,1.0,5.0,1.0,1.8,0.35,-0.35,41.0
FF,4/6/2024,92.0,1.73,5.89,696285,624133,,called_strike,7.0,R,L,S,,,0,0,0.26,0.95,-0.74,1.78,,,,0,5,Bot,,,-6.825775542,-133.7544542,-6.665104432,4.578951571,27.58091546,-19.51964865,3.38,1.53,,,,92.1,2029.0,6.3,744873,54.18,,,,,,,,37,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,142.0,0.0,-0.033,,,,0.033,,-2,-2,0.277,0.277,28,24,29,25,2,1,6.0,1.0,5.0,1.0,1.74,0.26,-0.26,46.4
CH,4/6/2024,81.9,1.73,5.65,702358,624133,field_out,hit_into_play,14.0,R,L,X,5.0,ground_ball,1,1,0.84,0.1,0.31,1.24,,,,2,4,Bot,114.21,183.45,-4.849763062,-119.3191826,-3.677092479,8.91463111,20.06103781,-30.75323282,3.49,1.6,1.0,72.5,-47.0,82.6,1223.0,6.4,744873,54.12,0.2,0.18,0.0,1.0,0.0,0.0,2.0,33,3,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,118.0,-0.013,-0.094,68.4,8.0,0.205,0.094,88.0,-2,-2,0.252,0.252,28,24,29,24,2,1,6.0,1.0,5.0,1.0,3.25,0.84,-0.84,40.9
SI,4/6/2024,90.7,1.77,5.82,702358,624133,,foul,6.0,R,L,S,,,1,0,1.21,0.52,0.7,2.58,,,,2,4,Bot,,,-5.260307244,-131.9298768,-3.272474056,15.27191896,28.12546253,-25.55889816,3.49,1.6,4.0,56.1,-32.0,90.7,1925.0,6.3,744873,54.2,,,,,,,,33,2,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,140.0,0.0,-0.02,65.8,6.9,,0.02,88.0,-2,-2,0.252,0.252,28,24,29,24,2,1,6.0,1.0,5.0,1.0,2.25,1.21,-1.21,37.0
CU,4/6/2024,76.7,1.62,5.87,702358,624133,,ball,7.0,R,L,B,,,0,0,-0.69,-1.07,-0.38,1.49,,,,2,4,Bot,,,-2.981671739,-111.6651346,-0.3234776,-5.151398183,21.06578268,-41.21843647,3.35,1.55,,,,76.6,2164.0,6.3,744873,54.19,,,,,,,,33,1,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,310.0,0.0,0.015,,,,-0.015,,-2,-2,0.252,0.252,28,24,29,24,2,1,6.0,1.0,5.0,1.0,4.95,-0.69,0.69,43.3
CH,4/6/2024,81.6,1.72,5.73,545121,624133,field_out,hit_into_play,12.0,R,L,X,8.0,fly_ball,3,2,0.69,0.14,1.25,2.48,,,,1,4,Bot,153.65,72.54,-2.37952407,-119.0387728,-1.106944978,6.996734808,19.50434901,-30.83672882,3.28,1.49,321.0,90.4,30.0,82.4,1156.0,6.4,744873,54.13,0.066,0.088,0.0,1.0,0.0,0.0,3.0,32,9,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,118.0,-0.019,-0.21,75.7,7.5,0.141,0.21,90.4,-2,-2,0.271,0.271,28,32,29,33,2,1,6.0,2.0,5.0,1.0,3.23,0.69,-0.69,39.6
SI,4/6/2024,91.2,1.61,5.95,545121,624133,,foul,8.0,R,L,S,,,3,2,1.02,0.51,0.04,1.73,,,,1,4,Bot,,,-6.147619364,-132.738998,-5.870632148,13.34220595,26.84939954,-25.06441662,3.28,1.49,,,,91.8,1990.0,6.5,744873,54.01,,,,,,,,32,8,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,153.0,0.0,0.0,72.9,7.5,,0.0,,-2,-2,0.271,0.271,28,32,29,33,2,1,6.0,2.0,5.0,1.0,2.21,1.02,-1.02,48.2
CH,4/6/2024,81.2,1.83,5.71,545121,624133,,ball,14.0,R,L,B,,,2,2,0.65,0.18,2.16,2.03,,,,1,4,Bot,,,-0.488311888,-118.4280208,-2.09237654,6.266711219,19.45036778,-30.30017509,3.42,1.56,,,,81.7,1226.0,6.2,744873,54.29,,,,,,,,32,7,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,123.0,0.0,0.068,,,,-0.068,,-2,-2,0.271,0.271,28,32,29,33,2,1,6.0,2.0,5.0,1.0,3.22,0.65,-0.65,39.9
FF,4/6/2024,92.7,1.81,5.83,545121,624133,,foul,9.0,R,L,S,,,2,2,0.16,0.93,0.52,2.03,,,,1,4,Bot,,,-3.656143906,-134.9591697,-5.947759897,2.802651619,29.10876988,-19.73664409,3.28,1.49,2.0,96.8,-45.0,92.8,2083.0,6.3,744873,54.21,,,,,,,,32,6,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,142.0,0.0,0.0,72.0,6.8,,0.0,96.8,-2,-2,0.271,0.271,28,32,29,33,2,1,6.0,2.0,5.0,1.0,1.72,0.16,-0.16,37.9
CU,4/6/2024,76.6,1.56,5.8,545121,624133,,foul,13.0,R,L,S,,,2,2,-0.78,-0.71,-0.94,1.5,,,,1,4,Bot,,,-3.894066901,-111.6111751,-0.848694411,-5.855662258,19.2599698,-38.16743861,3.28,1.49,249.0,92.6,20.0,76.9,2222.0,6.4,744873,54.14,,,,,,,,32,5,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,312.0,0.0,0.0,62.6,7.8,,0.0,92.6,-2,-2,0.271,0.271,28,32,29,33,2,1,6.0,2.0,5.0,1.0,4.57,-0.78,0.78,46.5
SI,4/6/2024,90.2,1.64,5.85,545121,624133,,called_strike,7.0,R,L,S,,,2,1,0.94,0.32,-0.53,1.85,,,,1,4,Bot,,,-7.400564758,-131.1034755,-4.670264633,12.33814689,26.71690497,-27.74285998,3.45,1.57,,,,90.6,1876.0,6.5,744873,54.01,,,,,,,,32,4,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,152.0,0.0,-0.049,,,,0.049,,-2,-2,0.271,0.271,28,32,29,33,2,1,6.0,2.0,5.0,1.0,2.48,0.94,-0.94,45.3
FC,4/6/2024,85.0,1.83,5.87,545121,624133,,ball,14.0,R,L,B,,,1,1,-0.54,0.18,1.84,1.53,,,,1,4,Bot,,,1.106918148,-123.926207,-4.387337783,-5.787127074,19.63309523,-29.72228555,3.51,1.62,,,,86.0,2098.0,6.3,744873,54.16,,,,,,,,32,3,Cutter,2,4,2,4,4,2,2,4,Standard,Standard,209.0,0.0,0.037,,,,-0.037,,-2,-2,0.271,0.271,28,32,29,33,2,1,6.0,2.0,5.0,1.0,2.91,-0.54,0.54,41.1
CU,4/6/2024,76.1,1.59,5.84,545121,624133,,called_strike,8.0,R,L,S,,,1,0,-0.95,-0.8,0.01,1.8,,,,1,4,Bot,,,-1.610563568,-110.8105372,0.011555914,-7.558292928,19.62868729,-38.98179154,3.37,1.57,,,,76.3,2235.0,6.4,744873,54.13,,,,,,,,32,2,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,308.0,0.0,-0.032,,,,0.032,,-2,-2,0.271,0.271,28,32,29,33,2,1,6.0,2.0,5.0,1.0,4.73,-0.95,0.95,46.5
FF,4/6/2024,92.4,1.79,5.8,545121,624133,,ball,13.0,R,L,B,,,0,0,0.35,0.86,-0.19,0.75,,,,1,4,Bot,,,-5.779430669,-134.3652505,-8.964893936,5.363818204,25.83503605,-20.13951601,3.5,1.55,,,,92.7,1981.0,6.2,744873,54.25,,,,,,,,32,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,133.0,0.0,0.025,,,,-0.025,,-2,-2,0.271,0.271,28,32,29,33,2,1,6.0,2.0,5.0,1.0,1.79,0.35,-0.35,40.1
SI,4/6/2024,90.0,1.64,5.9,608385,624133,field_out,hit_into_play,9.0,L,L,X,6.0,ground_ball,0,1,1.14,0.69,0.49,1.72,,,,0,4,Bot,113.7,149.88,-5.28255067,-131.0271256,-5.937349244,14.24120378,24.64885601,-23.20230507,3.41,1.59,36.0,88.4,-1.0,90.6,1934.0,6.4,744873,54.1,0.269,0.222,0.0,1.0,0.0,0.0,2.0,31,2,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,143.0,-0.029,-0.195,69.9,6.8,0.296,0.195,88.4,-2,-2,0.3,0.3,28,30,29,31,2,1,6.0,1.0,5.0,1.0,2.1,1.14,1.14,41.5
CH,4/6/2024,80.3,1.7,5.71,608385,624133,,called_strike,6.0,L,L,S,,,0,0,0.65,0.05,0.77,2.83,,,,0,4,Bot,,,-3.306790587,-117.0092474,0.164368778,6.589051998,20.72542963,-31.91510164,3.61,1.67,,,,80.6,1290.0,6.3,744873,54.22,,,,,,,,31,1,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,115.0,0.0,-0.033,,,,0.033,,-2,-2,0.3,0.3,28,30,29,31,2,1,6.0,1.0,5.0,1.0,3.45,0.65,0.65,38.8
CH,4/6/2024,82.5,1.97,5.64,660688,624133,field_out,hit_into_play,14.0,R,L,X,6.0,ground_ball,1,2,0.77,0.15,1.1,1.72,,,,2,3,Bot,107.61,150.9,-3.474037577,-120.2082939,-2.775603249,8.132720978,20.51903515,-30.44211208,3.43,1.52,14.0,91.8,-6.0,82.9,1284.0,6.2,744873,54.26,0.203,0.153,0.0,1.0,0.0,0.0,2.0,27,6,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,118.0,-0.011,-0.069,61.2,7.5,0.241,0.069,91.8,-2,-2,0.273,0.273,28,25,29,26,2,1,6.0,1.0,5.0,2.0,3.16,0.77,-0.77,38.8
CU,4/6/2024,75.8,1.57,5.89,660688,624133,,foul,14.0,R,L,S,,,1,2,-0.88,-0.86,0.01,0.67,,,,2,3,Bot,,,-1.709030732,-110.4767927,-2.358453117,-6.95086158,18.4784732,-39.02807071,3.43,1.52,4.0,47.6,-15.0,76.5,2163.0,6.6,744873,53.91,,,,,,,,27,5,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,316.0,0.0,0.0,61.9,8.1,,0.0,88.0,-2,-2,0.273,0.273,28,25,29,26,2,1,6.0,1.0,5.0,2.0,4.79,-0.88,0.88,46.8
SI,4/6/2024,90.1,1.64,5.96,660688,624133,,ball,11.0,R,L,B,,,0,2,0.75,0.54,-1.47,4.29,,,,2,3,Bot,,,-9.337536009,-131.1574395,0.566942543,10.40697212,22.27087281,-26.12018183,3.26,1.41,,,,91.0,1970.0,6.4,744873,54.15,,,,,,,,27,4,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,147.0,0.0,0.009,,,,-0.009,,-2,-2,0.273,0.273,28,25,29,26,2,1,6.0,1.0,5.0,2.0,2.22,0.75,-0.75,43.3
CU,4/6/2024,74.8,1.55,5.96,660688,624133,,foul,14.0,R,L,S,,,0,2,-0.92,-0.93,0.65,1.17,,,,2,3,Bot,,,-0.244143208,-108.9739951,-1.018521485,-7.216852018,20.3913508,-39.59061793,3.43,1.52,120.0,56.3,30.0,75.0,2177.0,6.5,744873,54.01,,,,,,,,27,3,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,309.0,0.0,0.0,52.6,7.5,,0.0,88.0,-2,-2,0.273,0.273,28,25,29,26,2,1,6.0,1.0,5.0,2.0,5.02,-0.92,0.92,44.6
CH,4/6/2024,81.5,1.86,5.72,660688,624133,,called_strike,6.0,R,L,S,,,0,1,0.67,-0.22,0.61,2.5,,,,2,3,Bot,,,-4.081973115,-118.7014868,-0.259954922,7.073656614,21.95695559,-34.41128253,3.16,1.33,,,,81.4,1366.0,6.1,744873,54.38,,,,,,,,27,2,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,110.0,0.0,-0.022,,,,0.022,,-2,-2,0.273,0.273,28,25,29,26,2,1,6.0,1.0,5.0,2.0,3.63,0.67,-0.67,37.6
CU,4/6/2024,77.1,1.58,5.86,660688,624133,,swinging_strike,13.0,R,L,S,,,0,0,-0.94,-0.82,-1.77,0.93,,,,2,3,Bot,,,-5.431383168,-112.1363256,-1.966614867,-6.819831367,21.49639949,-38.90968221,3.43,1.52,,,,77.2,2164.0,6.5,744873,53.96,,,,,,,,27,1,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,315.0,0.0,-0.016,55.7,8.3,,0.016,,-2,-2,0.273,0.273,28,25,29,26,2,1,6.0,1.0,5.0,2.0,4.68,-0.94,0.94,44.7
SI,4/6/2024,91.2,1.65,5.96,608336,624133,home_run,hit_into_play,5.0,L,L,X,,fly_ball,0,0,1.17,0.3,0.15,2.48,,657041.0,,2,3,Bot,177.57,38.94,-6.318569916,-132.6087376,-3.445305216,15.14099278,31.36708533,-28.03059725,3.62,1.71,415.0,104.1,33.0,91.2,1893.0,6.6,744873,53.93,0.697,1.398,2.0,1.0,0.0,3.0,6.0,26,1,Sinker,0,4,0,4,4,2,2,4,Standard,Standard,155.0,0.136,1.764,76.5,7.3,2.704,-1.764,104.1,-4,-4,0.137,0.137,28,30,29,31,2,1,6.0,1.0,5.0,1.0,2.47,1.17,1.17,44.5
SI,4/6/2024,90.7,1.63,6.07,608841,624133,strikeout,called_strike,1.0,R,L,S,2.0,,1,2,1.07,0.29,-0.29,3.36,,657041.0,,1,3,Bot,,,-7.059993371,-131.9169975,-1.436452157,13.97431704,29.58775745,-28.70151185,3.81,1.8,,,,90.3,1903.0,6.2,744873,54.3,,0.0,0.0,1.0,0.0,0.0,,25,4,Sinker,0,4,0,4,4,0,0,4,Standard,Standard,151.0,-0.028,-0.243,,,,0.243,,-4,-4,0.165,0.165,28,32,29,32,2,1,6.0,1.0,5.0,1.0,2.5,1.07,-1.07,46.3
CU,4/6/2024,74.9,1.64,5.96,608841,624133,,swinging_strike,14.0,R,L,S,,,1,1,-0.79,-0.73,0.05,1.1,,657041.0,,1,3,Bot,,,-1.914649194,-109.1356688,-1.600424913,-5.958430542,18.90348368,-37.92237992,3.69,1.79,,,,75.4,2137.0,6.5,744873,53.98,,,,,,,,25,3,Curveball,0,4,0,4,4,0,0,4,Standard,Standard,308.0,0.0,-0.076,66.7,8.5,,0.076,,-4,-4,0.165,0.165,28,32,29,32,2,1,6.0,1.0,5.0,1.0,4.77,-0.79,0.79,43.8
SI,4/6/2024,91.9,1.62,5.92,608841,624133,,called_strike,4.0,R,L,S,,,1,0,1.42,0.23,-0.31,2.45,,,657041.0,1,3,Bot,,,-7.997121117,-133.6464788,-3.424335492,18.79467181,28.70750718,-28.90670664,3.76,1.82,,,,92.2,1875.0,6.5,744873,53.99,,,,,,,,25,2,Sinker,0,4,0,4,4,0,0,4,Standard,Standard,149.0,0.011,-0.056,,,,0.056,,-4,-4,0.154,0.154,28,32,29,32,2,1,6.0,1.0,5.0,1.0,2.47,1.42,-1.42,41.0
