pitch_type,game_date,release_speed,release_pos_x,release_pos_z,batter,pitcher,events,description,zone,stand,p_throws,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,4/2/2024,100.6,-2.44,5.74,645277,656629,walk,ball,11.0,L,R,B,,,3,2,-0.72,1.56,-0.99,4.02,,672284.0,660670.0,1,8,Top,,,5.853951002,-146.263349,-3.125274182,-11.78729961,38.73442187,-9.323467665,3.24,1.63,,,,102.1,2674.0,7.4,746814,53.07,,0.689131,0.7,1.0,0.0,0.0,,56,6,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,219.0,-0.138,0.517,,,,-0.517,,1,-1,0.662,0.338,28,27,28,27,1,3,2.0,1.0,3.0,3.0,0.71,0.72,-0.72,42.4
FF,4/2/2024,98.2,2.27,6.26,645277,676979,,foul,1.0,R,L,S,,,0,0,0.69,1.48,-0.45,2.76,,,,1,1,Top,,,-9.083518894,-142.5603879,-7.520126127,11.46918137,32.20906334,-10.36861671,3.23,1.59,115.0,80.5,16.0,99.5,2501.0,7.1,746814,53.41,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,147.0,0.0,-0.023,,,,0.023,88.0,0,0,0.522,0.478,25,27,25,27,1,0,5.0,1.0,5.0,3.0,0.89,0.69,-0.69,38.2
FF,4/2/2024,98.2,-2.21,5.78,645277,656629,,ball,11.0,L,R,B,,,2,2,-0.77,1.55,-0.16,4.78,,672284.0,660670.0,1,8,Top,,,7.466693613,-142.6866927,-0.739462792,-12.3193121,37.07822685,-11.24350202,3.24,1.56,,,,99.6,2535.0,7.4,746814,53.07,,,,,,,,56,5,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,216.0,0.0,0.168,,,,-0.168,,1,-1,0.662,0.338,28,27,28,27,1,3,2.0,1.0,3.0,3.0,0.85,0.77,-0.77,45.6
FF,4/2/2024,98.8,-2.34,5.78,645277,656629,,ball,12.0,L,R,B,,,1,2,-0.76,1.54,0.43,3.79,,672284.0,660670.0,1,8,Top,,,9.48527837,-143.4502278,-3.569373816,-12.83592273,36.66759918,-10.34249892,3.23,1.49,,,,100.1,2518.0,7.4,746814,53.14,,,,,,,,56,4,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,219.0,0.0,0.068,,,,-0.068,,1,-1,0.662,0.338,28,27,28,27,1,3,2.0,1.0,3.0,3.0,0.82,0.76,-0.76,44.7
FF,4/2/2024,99.7,-2.5,5.8,645277,656629,,called_strike,1.0,L,R,S,,,1,1,-0.79,1.4,-0.44,3.3,,672284.0,660670.0,1,8,Top,,,7.646515439,-144.9043009,-4.849339546,-12.87791699,33.8352397,-11.46668592,3.32,1.66,,,,101.5,2559.0,7.4,746814,53.15,,,,,,,,56,3,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,219.0,0.0,-0.078,,,,0.078,,1,-1,0.662,0.338,28,27,28,27,1,3,2.0,1.0,3.0,3.0,0.9,0.79,-0.79,41.4
FF,4/2/2024,98.5,-2.31,5.74,645277,656629,,foul,2.0,L,R,S,,,1,0,-0.68,1.58,-0.18,2.75,,672284.0,660670.0,1,8,Top,,,7.519222082,-143.2165804,-6.473409626,-11.08752624,32.31168526,-9.041871399,3.23,1.59,98.0,86.3,79.0,100.5,2529.0,7.4,746814,53.1,,,,,,,,56,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,219.0,0.0,-0.105,,,,0.105,88.0,1,-1,0.662,0.338,28,27,28,27,1,3,2.0,1.0,3.0,3.0,0.77,0.68,-0.68,45.0
FF,4/2/2024,99.2,-2.29,5.77,645277,656629,,ball,14.0,L,R,B,,,0,0,-0.95,1.58,0.9,2.48,,672284.0,660670.0,1,8,Top,,,11.10841247,-143.8226415,-7.32560297,-15.78248234,34.37791094,-8.717428326,3.35,1.64,,,,100.5,2624.0,7.2,746814,53.25,,,,,,,,56,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,220.0,0.0,0.058,,,,-0.058,,1,-1,0.662,0.338,28,27,28,27,1,3,2.0,1.0,3.0,3.0,0.76,0.95,-0.95,40.2
CU,4/5/2024,79.6,1.92,5.96,645277,674072,force_out,hit_into_play,8.0,R,L,X,4.0,ground_ball,0,0,-0.56,-1.07,-0.11,1.56,671739.0,606115.0,518595.0,2,4,Bot,128.26,141.95,-3.434538456,-115.7930368,-0.793809379,-4.274650199,24.21753246,-41.76389616,3.24,1.59,59.0,76.2,4.0,79.9,2245.0,6.8,747143,53.68,0.186,0.176,0.0,1.0,0.0,0.0,2.0,42,1,Curveball,2,5,2,5,5,2,2,5,Standard,Standard,311.0,-0.082,-0.81,,,0.208,0.81,88.0,-3,-3,0.236,0.236,26,27,27,27,3,2,6.0,3.0,5.0,1.0,4.7,-0.56,0.56,45.0
CU,4/5/2024,77.2,1.97,6.03,645277,674072,field_out,hit_into_play,9.0,R,L,X,5.0,ground_ball,1,1,-0.77,-1.13,0.72,2.02,,,,0,3,Bot,106.3,165.89,-1.249822818,-112.4266059,0.510974213,-6.286170357,21.51053787,-42.03426248,3.24,1.59,2.0,62.6,-40.0,77.1,2241.0,6.3,747143,54.2,0.169,0.159,0.0,1.0,0.0,0.0,2.0,25,3,Curveball,1,3,1,3,3,1,1,3,Standard,Standard,319.0,-0.026,-0.218,64.4,6.7,0.186,0.218,88.0,-2,-2,0.317,0.317,26,27,27,27,2,1,6.0,3.0,5.0,1.0,4.96,-0.77,0.77,50.8
FF,4/5/2024,88.3,1.92,6.01,645277,674072,,ball,12.0,R,L,B,,,0,1,0.95,1.21,1.12,5.3,,,,0,3,Bot,,,-3.932851158,-128.5721393,1.865961193,11.35778661,27.74792557,-19.41299536,3.47,1.59,,,,88.5,2001.0,6.5,747143,54.03,,,,,,,,25,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,143.0,0.0,0.023,,,,-0.023,,-2,-2,0.317,0.317,26,27,27,27,2,1,6.0,3.0,5.0,1.0,1.72,0.95,-0.95,42.1
SI,4/5/2024,89.2,1.88,5.99,645277,674072,,foul,14.0,R,L,S,,,0,0,1.2,1.04,0.94,2.4,,,,0,3,Bot,,,-4.876658749,-129.7030476,-4.995165875,14.55503129,27.59994209,-19.5785646,3.24,1.59,257.0,82.0,45.0,89.6,2096.0,6.6,747143,53.87,,,,,,,,25,1,Sinker,1,3,1,3,3,1,1,3,Standard,Standard,154.0,0.0,-0.033,67.3,6.9,,0.033,88.0,-2,-2,0.317,0.317,26,27,27,27,2,1,6.0,3.0,5.0,1.0,1.83,1.2,-1.2,44.4
SI,4/5/2024,90.6,-3.39,3.94,645277,657044,field_out,hit_into_play,8.0,L,R,X,4.0,ground_ball,1,1,-1.06,-0.9,0.03,1.82,,518595.0,,2,6,Bot,163.01,150.57,10.84063656,-131.2396942,2.740927159,-14.76848282,33.09782931,-43.44093507,3.24,1.59,,,,90.0,2116.0,6.6,747143,53.87,,,0.0,,0.0,0.0,,58,3,Sinker,2,5,2,5,5,2,2,5,Standard,Standard,268.0,-0.032,-0.301,65.6,7.1,,0.301,,-3,-3,0.13,0.13,32,27,32,27,1,3,2.0,3.0,4.0,1.0,3.75,1.06,-1.06,-7.7
FF,4/5/2024,90.7,-3.45,4.1,645277,657044,,ball,12.0,L,R,B,,,0,1,-0.94,0.86,0.69,3.84,,518595.0,,2,6,Bot,,,12.48122841,-131.3349257,3.592311377,-13.71281784,30.43349906,-23.42024176,3.23,1.59,,,,91.1,2326.0,7.0,747143,53.48,,,,,,,,58,2,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,260.0,0.0,0.013,,,,-0.013,,-3,-3,0.13,0.13,32,27,32,27,1,3,2.0,3.0,4.0,1.0,1.96,0.94,-0.94,-3.8
SI,4/5/2024,89.8,-3.4,3.9,645277,657044,,swinging_strike,4.0,L,R,S,,,0,0,-1.36,-0.23,-0.3,2.68,,518595.0,,2,6,Bot,,,10.644304,-130.2090652,3.6155613,-17.82953024,31.03150383,-35.93135633,3.24,1.59,,,,89.9,2042.0,6.8,747143,53.66,,,,,,,,58,1,Sinker,2,5,2,5,5,2,2,5,Standard,Standard,275.0,0.0,-0.045,66.8,6.5,,0.045,,-3,-3,0.13,0.13,32,27,32,27,1,3,2.0,3.0,4.0,1.0,3.11,1.36,-1.36,-10.4
CH,4/5/2024,83.9,1.85,5.79,645277,674072,single,hit_into_play,6.0,R,L,X,8.0,line_drive,2,1,0.85,0.41,0.38,2.33,,,,1,1,Bot,113.27,82.37,-5.185339993,-122.1434068,-2.498095663,9.478576998,22.06348239,-27.77648048,3.24,1.59,211.0,96.8,12.0,85.8,1391.0,7.3,747143,53.19,0.943,0.906,0.9,1.0,1.0,0.0,4.0,9,4,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,117.0,0.023,0.237,,,1.113,-0.237,96.8,-3,-3,0.235,0.235,26,27,27,27,1,0,6.0,3.0,5.0,1.0,2.8,0.85,-0.85,43.3
FF,4/5/2024,89.9,2.04,5.92,645277,674072,,ball,12.0,R,L,B,,,1,1,0.78,1.27,1.51,2.97,,,,1,1,Bot,,,-2.977263929,-130.9118914,-4.10074466,9.656325441,26.14289337,-16.8564907,3.26,1.58,,,,90.6,2182.0,6.6,747143,53.93,,,,,,,,9,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,146.0,0.0,0.037,,,,-0.037,,-3,-3,0.235,0.235,26,27,27,27,1,0,6.0,3.0,5.0,1.0,1.53,0.78,-0.78,42.2
FF,4/5/2024,90.5,1.88,5.97,645277,674072,,ball,11.0,R,L,B,,,0,1,0.56,1.5,-0.68,5.09,,,,1,1,Bot,,,-7.655309504,-131.5394303,0.653668668,8.302671297,31.37845964,-15.34869518,3.28,1.58,,,,90.8,2185.0,6.8,747143,53.71,,,,,,,,9,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,140.0,0.0,0.015,,,,-0.015,,-3,-3,0.235,0.235,26,27,27,27,1,0,6.0,3.0,5.0,1.0,1.32,0.56,-0.56,50.2
CU,4/5/2024,77.1,1.94,6.08,645277,674072,,called_strike,8.0,R,L,S,,,0,0,-0.89,-0.88,0.03,1.97,,,,1,1,Bot,,,-2.491219665,-112.3015257,-0.160316443,-7.054462049,20.48108952,-39.81103555,3.28,1.58,,,,78.5,2284.0,7.2,747143,53.26,,,,,,,,9,1,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,322.0,0.0,-0.023,,,,0.023,,-3,-3,0.235,0.235,26,27,27,27,1,0,6.0,3.0,5.0,1.0,4.71,-0.89,0.89,46.4
SL,4/5/2024,87.9,-2.3,6.58,645277,656464,strikeout,swinging_strike_blocked,13.0,L,R,S,2.0,,2,2,0.44,-0.19,-0.29,0.94,,660670.0,,2,8,Bot,,,3.981383666,-127.8171844,-7.130717632,3.947462646,28.79422969,-32.84852668,3.24,1.59,,,,88.2,2493.0,6.7,747143,53.77,,0.0,0.0,1.0,0.0,0.0,,75,5,Slider,3,5,3,5,5,3,3,5,Standard,Standard,54.0,-0.051,-0.277,57.4,7.0,,0.277,,-2,-2,0.122,0.122,30,27,30,27,1,4,2.0,3.0,4.0,1.0,3.17,-0.44,0.44,38.5
FF,4/5/2024,95.2,-2.29,6.55,645277,656464,,ball,11.0,L,R,B,,,1,2,-0.96,1.32,-0.74,3.53,,660670.0,,2,8,Bot,,,6.268795478,-138.3909416,-5.271743799,-13.69608601,31.76427685,-14.21902851,3.15,1.35,,,,96.0,2403.0,6.8,747143,53.66,,,,,,,,75,4,4-Seam Fastball,3,5,3,5,5,3,3,5,Standard,Standard,229.0,0.0,0.041,,,,-0.041,,-2,-2,0.122,0.122,30,27,30,27,1,4,2.0,3.0,4.0,1.0,1.21,0.96,-0.96,35.0
SL,4/5/2024,88.0,-2.29,6.54,645277,656464,,foul,5.0,L,R,S,,,1,1,0.4,0.06,-0.08,2.42,,660670.0,,2,8,Bot,,,4.572260449,-128.1136524,-4.051664092,3.48704409,26.62512649,-30.90370762,3.24,1.59,173.0,70.8,21.0,88.8,2564.0,6.8,747143,53.73,,,,,,,,75,3,Slider,3,5,3,5,5,3,3,5,Standard,Standard,67.0,0.0,-0.066,66.2,7.3,,0.066,88.0,-2,-2,0.122,0.122,30,27,30,27,1,4,2.0,3.0,4.0,1.0,2.88,-0.4,0.4,37.2
SL,4/5/2024,86.9,-2.46,6.59,645277,656464,,swinging_strike,2.0,L,R,S,,,1,0,0.35,0.14,-0.13,2.76,,660670.0,,2,8,Bot,,,4.906364319,-126.5529228,-3.28949083,2.705774891,26.28968597,-30.22236335,3.24,1.59,,,,87.5,2433.0,6.6,747143,53.86,,,,,,,,75,2,Slider,3,5,3,5,5,3,3,5,Standard,Standard,185.0,0.0,-0.048,65.9,6.7,,0.048,,-2,-2,0.122,0.122,30,27,30,27,1,4,2.0,3.0,4.0,1.0,2.88,-0.35,0.35,37.5
FF,4/6/2024,91.6,-1.88,5.6,645277,694297,strikeout,swinging_strike,2.0,L,R,S,2.0,,0,2,-0.84,1.42,-0.24,2.88,,,660670.0,0,5,Bot,,,6.032009281,-133.3478637,-4.149306005,-11.31774804,27.36064118,-14.49171435,3.24,1.6,,,,92.6,2522.0,6.8,747140,53.72,,0.0,0.0,1.0,0.0,0.0,,49,3,4-Seam Fastball,2,8,2,8,8,2,2,8,Infield shade,Standard,226.0,-0.014,-0.225,,,,0.225,,-6,-6,0.054,0.054,25,27,26,27,3,2,6.0,1.0,6.0,1.0,1.28,0.84,-0.84,23.2
FF,4/6/2024,91.5,-1.83,5.74,645277,694297,,swinging_strike,2.0,L,R,S,,,0,1,-0.77,1.29,-0.23,3.03,,,660670.0,0,5,Bot,,,5.750027426,-133.1183629,-3.814960205,-10.31836908,26.91708745,-16.1556825,3.24,1.6,,,,92.7,2502.0,6.9,747140,53.6,,,,,,,,49,2,4-Seam Fastball,2,8,2,8,8,2,2,8,Standard,Standard,213.0,0.0,-0.073,69.8,6.5,,0.073,,-6,-6,0.054,0.054,25,27,26,27,3,2,6.0,1.0,6.0,1.0,1.42,0.77,-0.77,26.1
FF,4/6/2024,92.0,-1.94,5.72,645277,694297,,foul,1.0,L,R,S,,,0,0,-1.15,1.26,-0.43,2.83,,,660670.0,0,5,Bot,,,6.362639435,-133.8312628,-4.22338527,-15.15875643,29.66831685,-16.29885608,3.24,1.6,,,,92.4,2522.0,6.6,747140,53.87,,,,,,,,49,1,4-Seam Fastball,2,8,2,8,8,2,2,8,Standard,Standard,220.0,0.0,-0.063,81.0,7.3,,0.063,,-6,-6,0.054,0.054,25,27,26,27,3,2,6.0,1.0,6.0,1.0,1.44,1.15,-1.15,25.7
CH,4/6/2024,86.2,-1.87,5.63,645277,694297,field_error,hit_into_play,8.0,L,R,X,3.0,ground_ball,0,0,-1.18,0.63,-0.25,1.72,,,672284.0,2,3,Bot,153.99,164.55,6.337366726,-125.4355149,-4.482293035,-13.72877557,21.69528446,-24.78971592,3.24,1.6,6.0,86.4,-16.0,87.8,2104.0,6.9,747140,53.55,0.06,0.073,0.9,1.0,0.0,0.0,2.0,29,1,Changeup,0,6,0,6,6,0,0,6,Standard,Standard,234.0,0.009,0.351,,,0.06,-0.351,88.0,-6,-6,0.052,0.052,25,27,26,27,2,1,6.0,1.0,6.0,1.0,2.4,1.18,-1.18,30.4
SL,4/6/2024,84.2,-1.33,6.68,645277,666818,field_out,hit_into_play,8.0,L,R,X,4.0,ground_ball,3,2,-0.14,-0.61,-0.17,2.04,,660670.0,,0,8,Bot,158.24,148.79,2.999147833,-122.650561,-3.214344484,-2.050015863,24.09547345,-37.90370837,3.24,1.6,35.0,97.7,-1.0,84.7,2343.0,6.5,747140,53.97,0.394,0.37,0.0,1.0,0.0,0.0,2.0,77,6,Slider,8,8,8,8,8,8,8,8,Standard,Standard,40.0,0.005,-0.324,75.3,6.9,0.427,0.324,97.7,0,0,0.739,0.739,26,27,26,27,1,4,5.0,1.0,2.0,1.0,3.82,0.14,-0.14,44.7
FF,4/6/2024,96.2,-0.93,6.79,645277,666818,,ball,11.0,L,R,B,,,2,2,-0.29,1.6,-0.84,5.04,,660670.0,,0,8,Bot,,,0.897021839,-140.1057069,-2.703446257,-4.070135575,32.97492944,-10.73939578,3.34,1.59,,,,96.8,2121.0,6.7,747140,53.79,,,,,,,,77,5,4-Seam Fastball,8,8,8,8,8,8,8,8,Standard,Standard,200.0,0.0,0.085,,,,-0.085,,0,0,0.739,0.739,26,27,26,27,1,4,5.0,1.0,2.0,1.0,0.87,0.29,-0.29,48.9
FC,4/6/2024,88.5,-1.45,6.68,645277,666818,,foul,14.0,L,R,S,,,2,1,-0.41,0.22,0.11,1.22,,660670.0,,0,8,Bot,,,4.647106411,-128.8188247,-7.778846759,-5.413269452,23.87086357,-28.45652724,3.24,1.6,2.0,90.3,-28.0,88.9,2329.0,6.3,747140,54.19,,,,,,,,77,4,Cutter,8,8,8,8,8,8,8,8,Standard,Standard,183.0,0.0,-0.082,,,,0.082,90.3,0,0,0.739,0.739,26,27,26,27,1,4,5.0,1.0,2.0,1.0,2.66,0.41,-0.41,41.8
ST,4/6/2024,83.6,-2.17,5.57,645277,694297,strikeout,swinging_strike,4.0,L,R,S,2.0,,3,2,0.87,0.68,-0.47,2.63,,,,1,1,Bot,,,2.232837351,-121.7870696,-1.733176919,8.227562355,23.34505058,-25.28626624,3.24,1.6,,,,84.6,2704.0,6.8,747140,53.7,,0.0,0.0,1.0,0.0,0.0,,13,6,Sweeper,0,6,0,6,6,0,0,6,Infield shade,Standard,84.0,-0.007,-0.21,68.4,7.8,,0.21,,-6,-6,0.076,0.076,25,27,26,27,1,0,6.0,1.0,6.0,1.0,2.57,-0.87,0.87,22.0
FF,4/6/2024,95.8,-1.22,6.77,645277,666818,,ball,11.0,L,R,B,,,1,1,-0.63,1.46,-1.18,3.0,,660670.0,,0,8,Bot,,,1.526204356,-139.4781957,-7.73423105,-8.659006694,27.46121071,-11.55576765,3.25,1.62,,,,96.5,2210.0,6.4,747140,54.1,,,,,,,,77,3,4-Seam Fastball,8,8,8,8,8,8,8,8,Standard,Standard,201.0,0.0,0.056,,,,-0.056,,0,0,0.739,0.739,26,27,26,27,1,4,5.0,1.0,2.0,1.0,0.99,0.63,-0.63,47.6
CH,4/6/2024,85.3,-2.45,5.58,645277,686826,field_out,hit_into_play,8.0,L,R,X,9.0,fly_ball,1,2,-1.87,0.27,-0.08,1.79,,,,0,7,Bot,162.52,107.09,9.267484606,-123.8183309,-3.063971126,-21.06803955,26.0264654,-28.95014825,3.24,1.6,248.0,82.1,47.0,84.6,2033.0,6.1,747140,54.41,0.011,0.01,0.0,1.0,0.0,0.0,3.0,65,4,Changeup,5,8,5,8,8,5,5,8,Standard,Standard,265.0,-0.027,-0.167,,,0.016,0.167,88.0,-3,-3,0.118,0.118,26,27,27,27,1,3,4.0,1.0,4.0,1.0,2.89,1.87,-1.87,33.7
ST,4/6/2024,86.9,-2.0,5.65,645277,694297,,ball,14.0,L,R,B,,,2,2,0.36,0.39,1.43,0.48,,,,1,1,Bot,,,7.50480071,-126.2452429,-7.005704759,2.347414787,25.71129727,-26.76867065,3.21,1.61,,,,87.3,2732.0,6.6,747140,53.85,,,,,,,,13,5,Sweeper,0,6,0,6,6,0,0,6,Infield shade,Standard,117.0,0.0,0.068,,,,-0.068,,-6,-6,0.076,0.076,25,27,26,27,1,0,6.0,1.0,6.0,1.0,2.64,-0.36,0.36,23.6
