pitch_type,game_date,release_speed,release_pos_x,release_pos_z,batter,pitcher,events,description,zone,stand,p_throws,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
CU,7/9/2024,81.2,-1.02,6.56,677956,615698,strikeout,swinging_strike,14.0,R,R,S,2.0,,0,2,0.08,-0.53,0.79,0.84,,621458.0,682622.0,0,2,Bot,,,3.904078598,-118.173937,-5.242920684,0.101865717,20.9436591,-36.38742137,3.55,1.63,,,,81.7,2445.0,6.5,746690,54.04,,0.0,0.0,1.0,0.0,0.0,,13,3,Curveball,1,0,1,0,0,1,1,0,Standard,Standard,43.0,-0.043,-0.325,69.0,8.8,,0.325,,1,1,0.735,0.735,29,23,29,24,1,0,5.0,1.0,10.0,1.0,3.96,-0.08,-0.08,51.5
SI,7/9/2024,93.8,-1.06,6.57,677956,615698,,foul,1.0,R,R,S,,,0,1,-0.87,1.38,-0.41,3.14,,621458.0,682622.0,0,2,Bot,,,3.631206568,-136.48248,-6.266263278,-11.72838633,27.90111016,-13.73117698,3.55,1.63,4.0,84.5,-39.0,94.7,2214.0,6.7,746690,53.85,,,,,,,,13,2,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,206.0,0.0,-0.145,77.1,6.7,,0.145,88.0,1,1,0.735,0.735,29,23,29,24,1,0,5.0,1.0,10.0,1.0,1.2,0.87,0.87,51.9
ST,7/9/2024,83.1,-2.19,4.83,677956,664875,,ball,14.0,R,R,B,,,0,2,1.59,0.25,2.95,0.9,,,,2,7,Bot,,,8.676551517,-120.7172145,-2.963287248,13.68179884,24.78753424,-29.36814227,3.42,1.6,,,,83.1,3074.0,6.5,746690,54.01,,,,,,,,65,3,Sweeper,7,4,7,4,4,7,7,4,Strategic,Standard,59.0,0.0,0.009,,,,-0.009,,3,3,0.937,0.937,29,23,30,24,1,3,2.0,1.0,3.0,1.0,3.08,-1.59,-1.59,7.6
SI,7/9/2024,94.6,-1.24,6.54,677956,615698,,foul_tip,7.0,R,R,S,,,0,0,-1.16,1.26,-0.55,1.9,,621458.0,682622.0,0,2,Bot,,,4.443239683,-137.4827941,-9.283145872,-15.71602036,31.78658901,-14.23578265,3.55,1.63,,,,95.1,2141.0,6.8,746690,53.75,,,,,,,,13,1,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,210.0,0.0,-0.09,82.5,7.3,,0.09,,1,1,0.735,0.735,29,23,29,24,1,0,5.0,1.0,10.0,1.0,1.3,1.16,1.16,47.0
ST,7/9/2024,83.6,-2.35,4.67,677956,664875,,called_strike,5.0,R,R,S,,,0,1,1.24,0.59,-0.12,2.58,,,,2,7,Bot,,,2.71378939,-121.8002031,0.461481757,11.76664422,24.54257749,-26.61750074,3.44,1.6,,,,83.5,2979.0,6.2,746690,54.28,,,,,,,,65,2,Sweeper,7,4,7,4,4,7,7,4,Strategic,Standard,68.0,0.0,-0.022,,,,0.022,,3,3,0.937,0.937,29,23,30,24,1,3,2.0,1.0,3.0,1.0,2.67,-1.24,-1.24,5.0
ST,7/9/2024,82.1,-2.36,4.74,677956,664875,,swinging_strike,9.0,R,R,S,,,0,0,1.35,0.27,0.78,1.74,,,,2,7,Bot,,,4.497094991,-119.5314506,-0.726675793,11.94755303,24.98192804,-29.65588048,3.55,1.63,,,,82.1,2959.0,6.4,746690,54.08,,,,,,,,65,1,Sweeper,7,4,7,4,4,7,7,4,Strategic,Standard,71.0,0.0,-0.016,68.9,8.3,,0.016,,3,3,0.937,0.937,29,23,30,24,1,3,2.0,1.0,3.0,1.0,3.13,-1.35,-1.35,7.7
SL,7/9/2024,87.5,-1.68,6.34,677956,683232,strikeout,swinging_strike_blocked,14.0,R,R,S,2.0,,1,2,0.0,-0.05,1.67,0.89,,,621458.0,2,8,Bot,,,8.132443069,-127.2111717,-7.063621724,-1.264478035,20.43880205,-31.74429473,3.55,1.63,,,,89.0,2448.0,6.8,746690,53.73,,0.0,0.0,1.0,0.0,0.0,,81,5,Slider,12,6,12,6,6,12,12,6,Strategic,Standard,42.0,0.0,-0.165,52.2,8.3,,0.165,,6,6,0.998,0.998,27,23,28,24,1,4,2.0,1.0,3.0,1.0,2.98,0.0,0.0,59.9
FF,7/9/2024,96.3,-1.52,6.39,677956,683232,,foul,9.0,R,R,S,,,1,2,-0.22,1.62,0.76,1.54,,,621458.0,2,8,Bot,,,6.606246096,-139.7129709,-11.01232274,-4.39697635,30.84370236,-8.691478232,3.55,1.63,198.0,73.0,31.0,97.0,2193.0,6.8,746690,53.7,,,,,,,,81,4,4-Seam Fastball,12,6,12,6,6,12,12,6,Strategic,Standard,193.0,0.0,0.0,65.9,7.5,,0.0,88.0,6,6,0.998,0.998,27,23,28,24,1,4,2.0,1.0,3.0,1.0,0.85,0.22,0.22,60.8
CU,7/9/2024,81.2,-1.69,6.23,677956,683232,,foul,7.0,R,R,S,,,1,1,0.31,-1.08,-0.39,2.03,,,621458.0,2,8,Bot,,,2.338685404,-118.2504182,-0.674108202,2.44555423,24.0496213,-42.36162251,3.55,1.63,4.0,88.1,-28.0,81.8,2443.0,6.8,746690,53.72,,,,,,,,81,3,Curveball,12,6,12,6,6,12,12,6,Strategic,Standard,14.0,0.0,-0.05,76.3,7.0,,0.05,88.1,6,6,0.998,0.998,27,23,28,24,1,4,2.0,1.0,3.0,1.0,4.55,-0.31,-0.31,59.3
FF,7/9/2024,96.9,-1.61,6.37,677956,683232,,ball,14.0,R,R,B,,,0,1,-0.17,1.58,1.21,0.96,,,621458.0,2,8,Bot,,,7.981042193,-140.5424232,-12.63530483,-3.905497779,29.75355104,-8.52667076,3.47,1.52,,,,97.9,2258.0,6.9,746690,53.6,,,,,,,,81,2,4-Seam Fastball,12,6,12,6,6,12,12,6,Strategic,Standard,194.0,0.0,0.027,,,,-0.027,,6,6,0.998,0.998,27,23,28,24,1,4,2.0,1.0,3.0,1.0,0.85,0.17,0.17,60.3
FF,7/9/2024,97.3,-1.58,6.36,677956,683232,,swinging_strike,12.0,R,R,S,,,0,0,-0.04,1.52,0.92,2.99,,,621458.0,2,8,Bot,,,6.874595221,-141.5056964,-7.050511064,-2.033948361,31.89765066,-10.37228026,3.42,1.6,,,,98.3,2269.0,6.8,746690,53.66,,,,,,,,81,1,4-Seam Fastball,12,6,12,6,6,12,12,6,Strategic,Standard,192.0,0.0,-0.039,72.0,6.6,,0.039,,6,6,0.998,0.998,27,23,28,24,1,4,2.0,1.0,3.0,1.0,0.89,0.04,0.04,58.0
SL,7/9/2024,87.8,-2.14,6.26,677956,663567,double,hit_into_play,6.0,R,R,X,8.0,line_drive,0,0,0.26,0.41,0.49,2.57,,,,0,4,Bot,147.62,40.34,5.831024737,-127.7845963,-3.722119096,1.776266443,23.53415026,-27.11457381,3.55,1.63,395.0,110.1,18.0,88.2,2365.0,6.3,746690,54.21,0.746,1.035,1.25,1.0,1.0,1.0,6.0,35,1,Slider,5,4,5,4,4,5,5,4,Standard,Standard,161.0,0.058,0.622,84.0,7.6,1.713,-0.622,110.1,1,1,0.69,0.69,27,23,27,24,1,1,6.0,1.0,3.0,1.0,2.52,-0.26,-0.26,51.0
SL,7/10/2024,87.2,3.53,5.57,677956,607536,single,hit_into_play,3.0,R,L,X,4.0,ground_ball,0,1,-0.07,0.37,0.28,2.97,,682622.0,,2,7,Bot,168.42,121.17,-7.699438324,-126.8571237,-0.883966697,0.67658053,23.68182689,-28.21720834,3.55,1.63,40.0,83.9,-1.0,87.9,2311.0,6.5,746689,53.95,0.209,0.228,0.9,1.0,1.0,0.0,2.0,56,2,Slider,1,5,1,5,5,2,2,5,Standard,Standard,159.0,0.04,0.789,71.0,6.0,0.224,-0.789,88.0,-4,-4,0.049,0.049,31,23,31,24,3,2,5.0,1.0,10.0,1.0,2.61,-0.07,0.07,18.7
SI,7/10/2024,91.9,2.46,5.95,677956,607536,,called_strike,2.0,R,L,S,,,0,0,1.15,0.61,-0.04,3.49,,682622.0,,2,7,Bot,,,-8.85145874,-133.6274095,-1.747952823,15.58339,26.60949215,-24.66656687,3.42,1.54,,,,92.5,2276.0,6.5,746689,53.95,,,,,,,,56,1,Sinker,1,5,1,5,5,1,1,5,Standard,Standard,143.0,0.0,-0.045,,,,0.045,,-4,-4,0.049,0.049,31,23,31,24,3,2,5.0,1.0,10.0,1.0,2.08,1.15,-1.15,29.9
KC,7/10/2024,84.3,2.57,5.64,677956,607536,strikeout,called_strike,6.0,R,L,S,2.0,,1,2,-0.2,-0.55,0.72,2.34,,,,0,5,Bot,,,-3.949547135,-122.7837036,-0.283344841,-1.357514369,21.66521164,-37.94166431,3.47,1.55,,,,85.3,2399.0,6.6,746689,53.86,,0.0,0.0,1.0,0.0,0.0,,39,5,Knuckle Curve,1,4,1,4,4,1,1,4,Strategic,Standard,312.0,-0.025,-0.167,,,,0.167,,-3,-3,0.179,0.179,31,23,31,24,2,1,5.0,1.0,10.0,1.0,3.72,-0.2,0.2,23.3
KC,7/10/2024,85.1,2.42,5.69,677956,607536,,foul,13.0,R,L,S,,,1,2,-0.22,-0.5,-0.86,1.46,,,,0,5,Bot,,,-7.314325849,-123.9498803,-2.744793906,-1.088225209,20.30850865,-37.10643894,3.55,1.63,5.0,100.0,-17.0,86.3,2500.0,6.6,746689,53.92,,,,,,,,39,4,Knuckle Curve,1,4,1,4,4,1,1,4,Strategic,Standard,326.0,0.0,0.0,74.7,7.5,,0.0,100.0,-3,-3,0.179,0.179,31,23,31,24,2,1,5.0,1.0,10.0,1.0,3.6,-0.22,0.22,22.1
FF,7/10/2024,92.3,2.41,5.93,677956,607536,,ball,11.0,R,L,B,,,0,2,0.84,1.28,-0.72,3.7,,,,0,5,Bot,,,-9.874540891,-134.1795267,-2.661824809,12.20266807,26.74775427,-16.3118294,3.45,1.51,,,,93.3,2412.0,6.7,746689,53.76,,,,,,,,39,3,4-Seam Fastball,1,4,1,4,4,1,1,4,Strategic,Standard,136.0,0.0,0.021,,,,-0.021,,-3,-3,0.179,0.179,31,23,31,24,2,1,5.0,1.0,10.0,1.0,1.39,0.84,-0.84,26.7
KC,7/10/2024,83.1,2.59,5.76,677956,607536,,foul,8.0,R,L,S,,,0,1,-0.11,-0.63,0.18,1.98,,,,0,5,Bot,,,-5.325779814,-120.9636847,-0.996751234,-0.124313269,22.13760892,-38.39231618,3.55,1.63,,,,83.7,2394.0,6.5,746689,53.98,,,,,,,,39,2,Knuckle Curve,1,4,1,4,4,1,1,4,Strategic,Standard,320.0,0.0,-0.049,76.9,7.3,,0.049,,-3,-3,0.179,0.179,31,23,31,24,2,1,5.0,1.0,10.0,1.0,3.91,-0.11,0.11,24.6
SL,7/10/2024,87.1,2.76,5.64,677956,607536,,foul,7.0,R,L,S,,,0,0,0.17,0.61,-0.39,2.22,,,,0,5,Bot,,,-7.924292883,-126.7378786,-3.363838163,3.275069882,23.68253755,-25.13521905,3.55,1.63,4.0,70.6,-30.0,87.6,2415.0,6.4,746689,54.09,,,,,,,,39,1,Slider,1,4,1,4,4,1,1,4,Strategic,Standard,141.0,0.0,-0.033,77.0,7.1,,0.033,88.0,-3,-3,0.179,0.179,31,23,31,24,2,1,5.0,1.0,10.0,1.0,2.38,0.17,-0.17,19.9
KC,7/10/2024,85.1,2.76,5.59,677956,607536,strikeout,swinging_strike_blocked,13.0,R,L,S,2.0,,1,2,-0.16,-0.38,-0.5,0.48,,,682622.0,2,2,Bot,,,-7.34242354,-123.6887119,-4.90733667,-0.154950147,24.83003113,-35.30735569,3.55,1.63,,,,85.4,2555.0,6.6,746689,53.94,,0.0,0.0,1.0,0.0,0.0,,15,4,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,329.0,-0.024,-0.165,74.5,8.5,,0.165,,0,0,0.524,0.524,31,23,31,24,1,0,5.0,1.0,10.0,1.0,3.54,-0.16,0.16,23.2
CH,7/10/2024,86.9,2.44,5.85,677956,607536,,foul,13.0,R,L,S,,,1,1,0.7,0.57,-0.15,1.2,,,682622.0,2,2,Bot,,,-7.674624672,-126.2147581,-6.110256875,9.036928711,26.58403002,-25.03406979,3.55,1.63,4.0,85.8,-17.0,87.2,1469.0,6.7,746689,53.81,,,,,,,,15,3,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,132.0,0.0,-0.05,83.2,8.4,,0.05,88.0,0,0,0.524,0.524,31,23,31,24,1,0,5.0,1.0,10.0,1.0,2.47,0.7,-0.7,30.5
CH,7/10/2024,85.8,2.57,5.85,677956,607536,,swinging_strike,14.0,R,L,S,,,1,0,0.86,0.39,0.94,2.4,,,682622.0,2,2,Bot,,,-5.610945732,-124.8231439,-2.686118329,10.12563593,24.94720209,-27.80331114,3.55,1.63,,,,86.2,1427.0,6.6,746689,53.94,,,,,,,,15,2,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,129.0,0.0,-0.04,79.4,8.2,,0.04,,0,0,0.524,0.524,31,23,31,24,1,0,5.0,1.0,10.0,1.0,2.71,0.86,-0.86,29.4
SL,7/10/2024,87.4,2.83,5.66,677956,607536,,ball,14.0,R,L,B,,,0,0,-0.03,0.63,1.07,2.13,,,682622.0,2,2,Bot,,,-4.206359863,-127.2640119,-3.748863564,0.417648353,23.35111568,-24.74645932,3.66,1.66,,,,88.4,2324.0,6.6,746689,53.88,,,,,,,,15,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,143.0,0.0,0.028,,,,-0.028,,0,0,0.524,0.524,31,23,31,24,1,0,5.0,1.0,10.0,1.0,2.32,-0.03,0.03,23.5
FF,7/10/2024,95.5,0.81,6.06,677956,656222,field_out,hit_into_play,2.0,R,L,X,9.0,line_drive,1,2,0.3,1.4,-0.13,3.46,,642851.0,682622.0,0,9,Bot,167.92,81.68,-3.187377394,-139.0940316,-4.418988555,4.578972134,31.05449519,-13.15141383,3.55,1.63,310.0,86.7,26.0,96.2,2235.0,6.7,746689,53.85,0.066,0.077,0.0,1.0,0.0,0.0,3.0,74,4,4-Seam Fastball,3,6,3,6,6,3,3,6,Standard,Standard,153.0,-0.075,-0.344,64.3,5.9,0.131,0.344,88.0,-3,-3,0.173,0.173,30,23,31,24,1,3,5.0,1.0,3.0,1.0,1.09,0.3,-0.3,49.0
CH,7/10/2024,89.8,0.98,6.11,677956,656222,,foul,6.0,R,L,S,,,1,1,1.23,1.07,0.51,2.56,,642851.0,682622.0,0,9,Bot,,,-3.782058354,-130.7232401,-5.083576353,14.89425107,28.10845781,-18.98672964,3.55,1.63,186.0,73.9,59.0,89.9,2315.0,6.4,746689,54.12,,,,,,,,74,3,Changeup,3,6,3,6,6,3,3,6,Standard,Standard,134.0,0.0,-0.14,72.9,7.7,,0.14,88.0,-3,-3,0.173,0.173,30,23,31,24,1,3,5.0,1.0,3.0,1.0,1.75,1.23,-1.23,49.0
CH,7/10/2024,89.1,1.0,6.07,677956,656222,,blocked_ball,14.0,R,L,B,,,0,1,1.23,0.36,0.48,0.23,,642851.0,682622.0,0,9,Bot,,,-3.864699673,-129.4732134,-9.020657908,14.62950605,27.74264575,-26.43193323,3.37,1.48,,,,88.9,1860.0,6.3,746689,54.18,,,,,,,,74,2,Changeup,3,6,3,6,6,3,3,6,Standard,Standard,126.0,0.0,0.07,,,,-0.07,,-3,-3,0.173,0.173,30,23,31,24,1,3,5.0,1.0,3.0,1.0,2.53,1.23,-1.23,43.7
CH,7/10/2024,89.3,0.92,6.19,677956,656222,,swinging_strike,14.0,R,L,S,,,0,0,1.11,0.56,1.0,1.58,,642851.0,682622.0,0,9,Bot,,,-2.152938331,-129.911451,-6.48400798,13.02878898,27.99111268,-24.66126198,3.55,1.63,,,,89.2,1873.0,6.3,746689,54.17,,,,,,,,74,1,Changeup,3,6,3,6,6,3,3,6,Standard,Standard,132.0,0.0,-0.09,75.5,8.7,,0.09,,-3,-3,0.173,0.173,30,23,31,24,1,3,5.0,1.0,3.0,1.0,2.31,1.11,-1.11,48.6
KC,7/11/2024,79.4,2.3,6.49,677956,596295,strikeout,called_strike,6.0,R,L,S,2.0,,1,2,-0.87,-0.65,0.83,2.3,,,,0,4,Bot,,,-1.618958091,-115.57719,-1.169837465,-7.430085998,22.30076044,-37.95660111,3.58,1.55,,,,79.8,2660.0,6.6,746688,53.86,,0.0,0.0,1.0,0.0,0.0,,30,4,Knuckle Curve,3,0,3,0,0,3,3,0,Strategic,Standard,321.0,-0.01,-0.167,,,,0.167,,3,3,0.868,0.868,30,23,31,24,2,1,5.0,1.0,11.0,1.0,4.27,-0.87,0.87,50.6
KC,7/11/2024,80.4,2.34,6.48,677956,596295,,ball,14.0,R,L,B,,,0,2,-0.5,-0.33,0.43,-0.08,,,,0,4,Bot,,,-3.327852956,-117.0047322,-7.321345429,-3.97133664,21.05777191,-34.09644671,3.67,1.62,,,,81.1,2576.0,6.6,746688,53.87,,,,,,,,30,3,Knuckle Curve,3,0,3,0,0,3,3,0,Strategic,Standard,326.0,0.0,0.021,,,,-0.021,,3,3,0.868,0.868,30,23,31,24,2,1,5.0,1.0,11.0,1.0,3.84,-0.5,0.5,48.9
KC,7/11/2024,78.5,2.39,6.52,677956,596295,,swinging_strike,13.0,R,L,S,,,0,1,-0.57,-0.52,-0.37,1.43,,,,0,4,Bot,,,-4.931262524,-114.3209306,-3.258367668,-4.106302591,20.43057078,-36.34716415,3.55,1.63,,,,79.0,2485.0,6.5,746688,53.98,,,,,,,,30,2,Knuckle Curve,3,0,3,0,0,3,3,0,Strategic,Standard,322.0,0.0,-0.049,75.0,8.6,,0.049,,3,3,0.868,0.868,30,23,31,24,2,1,5.0,1.0,11.0,1.0,4.2,-0.57,0.57,48.8
CH,7/11/2024,81.4,2.47,6.43,677956,596295,,foul,14.0,R,L,S,,,0,0,1.08,0.74,1.12,1.42,,,,0,4,Bot,,,-5.15580701,-118.2740949,-6.055361409,11.17093738,23.07203944,-24.27522187,3.55,1.63,,,,81.8,1702.0,6.7,746688,53.8,,,,,,,,30,1,Changeup,3,0,3,0,0,3,3,0,Strategic,Standard,119.0,0.0,-0.033,50.5,7.9,,0.033,,3,3,0.868,0.868,30,23,31,24,2,1,5.0,1.0,11.0,1.0,2.72,1.08,-1.08,48.1
FF,7/11/2024,94.5,-1.62,6.41,677956,683627,double,hit_into_play,2.0,R,R,X,8.0,fly_ball,3,1,-0.62,1.25,0.07,3.0,,,,2,7,Bot,172.88,77.31,5.757200843,-137.4818557,-6.007637322,-9.044160843,27.5196579,-15.17518788,3.55,1.63,324.0,92.7,26.0,94.6,2093.0,6.2,746688,54.34,0.134,0.166,1.25,1.0,1.0,1.0,3.0,60,5,4-Seam Fastball,8,1,8,1,1,8,8,1,Strategic,Standard,211.0,0.0,0.176,76.4,6.7,0.274,-0.176,92.7,7,7,0.997,0.997,22,23,22,24,1,3,3.0,1.0,12.0,1.0,1.28,0.62,0.62,50.5
CH,7/11/2024,88.3,-1.75,6.32,677956,683627,,ball,13.0,R,R,B,,,2,1,-1.24,0.69,-0.63,-0.46,,,,2,7,Bot,,,5.271974666,-128.1799488,-11.88228257,-14.69512035,21.89914863,-22.57009128,3.63,1.55,,,,88.7,1778.0,6.3,746688,54.22,,,,,,,,60,4,Changeup,8,1,8,1,1,8,8,1,Strategic,Standard,233.0,0.0,0.043,,,,-0.043,,7,7,0.997,0.997,22,23,22,24,1,3,3.0,1.0,12.0,1.0,2.21,1.24,1.24,48.8
