pitch_type,game_date,release_speed,release_pos_x,release_pos_z,batter,pitcher,events,description,zone,stand,p_throws,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,4/6/2024,95.4,-1.73,6.04,643393,670280,,foul,3.0,L,R,S,,,0,1,-0.49,1.64,0.42,3.03,656775.0,,681297.0,2,9,Top,,,6.805986395,-138.6167077,-5.969382283,-7.950641664,32.66070316,-9.850449103,3.14,1.48,211.0,77.1,23.0,95.6,2475.0,6.6,745522,53.91,,,,,,,,71,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,208.0,0.0,-0.138,59.6,5.8,,0.138,88.0,0,0,0.499,0.501,29,32,30,33,1,0,2.0,4.0,3.0,3.0,0.88,0.49,-0.49,40.6
FF,4/6/2024,95.9,-1.79,6.02,643393,670280,,foul,12.0,L,R,S,,,0,0,-0.76,1.45,0.35,3.29,656775.0,,681297.0,2,9,Top,,,7.414548008,-139.4606882,-4.897292359,-11.54988583,32.19991166,-12.30527871,3.14,1.48,192.0,70.7,46.0,96.2,2436.0,6.6,745522,53.94,,,,,,,,71,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,210.0,0.0,-0.077,58.3,5.7,,0.077,88.0,0,0,0.499,0.501,29,32,30,33,1,0,2.0,4.0,3.0,3.0,1.03,0.76,-0.76,44.5
CH,4/9/2024,86.1,-1.8,5.15,643393,678394,field_out,hit_into_play,9.0,L,R,X,6.0,popup,1,1,-1.51,0.76,0.56,1.72,681297.0,,602104.0,2,4,Top,117.99,135.52,8.711310735,-125.0344254,-3.449580177,-17.63753729,25.1736318,-23.71796776,3.14,1.48,181.0,87.1,60.0,86.6,1962.0,6.7,746981,53.79,0.026,0.031,0.0,1.0,0.0,0.0,3.0,30,3,Changeup,1,3,3,1,3,1,3,1,Standard,Standard,249.0,0.039,-0.478,63.0,7.1,0.044,0.478,88.0,-2,2,0.261,0.739,25,32,25,33,2,1,7.0,3.0,5.0,,2.33,1.51,-1.51,25.6
SI,4/9/2024,96.0,-1.7,5.15,643393,678394,,ball,14.0,L,R,B,,,0,1,-1.57,0.45,0.3,1.18,681297.0,,602104.0,2,4,Top,,,8.885693345,-139.3313114,-5.908502368,-22.42397588,33.24576542,-25.04086083,3.1,1.51,,,,96.3,2008.0,6.7,746981,53.77,,,,,,,,30,2,Sinker,1,3,3,1,3,1,3,1,Standard,Standard,242.0,0.0,0.051,,,,-0.051,,-2,2,0.261,0.739,25,32,25,33,2,1,7.0,3.0,5.0,,2.04,1.57,-1.57,25.3
CH,4/9/2024,85.9,-1.88,5.18,643393,678394,,swinging_strike,8.0,L,R,S,,,0,0,-1.63,0.54,-0.23,1.46,681297.0,,602104.0,2,4,Top,,,7.264041757,-124.7719565,-3.609581098,-18.46808057,27.00361207,-25.94756941,3.14,1.48,,,,86.1,1725.0,6.7,746981,53.78,,,,,,,,30,1,Changeup,1,3,3,1,3,1,3,1,Standard,Standard,253.0,0.0,-0.077,67.6,7.6,,0.077,,-2,2,0.261,0.739,25,32,25,33,2,1,7.0,3.0,5.0,,2.58,1.63,-1.63,27.4
CH,4/9/2024,87.4,-1.66,5.14,643393,678394,strikeout,swinging_strike,8.0,L,R,S,2.0,,2,2,-1.41,0.23,0.23,1.97,,,,0,3,Top,,,7.580698229,-127.0812876,-1.99923503,-16.80421458,25.16800017,-29.51247175,3.14,1.48,,,,88.8,1782.0,7.1,746981,53.39,,0.0,0.0,1.0,0.0,0.0,,18,6,Changeup,1,1,1,1,1,1,1,1,Infield shade,Standard,246.0,0.025,-0.203,67.7,7.3,,0.203,,0,0,0.5,0.5,25,32,25,33,1,0,7.0,3.0,5.0,,2.75,1.41,-1.41,26.2
CH,4/9/2024,88.6,-1.56,5.07,643393,678394,,ball,14.0,L,R,B,,,1,2,-1.61,0.39,0.5,-0.48,,,,0,3,Top,,,8.48335934,-128.4929217,-8.313168296,-19.61905965,28.2618438,-26.23497794,3.04,1.44,,,,89.2,1935.0,7.0,746981,53.52,,,,,,,,18,5,Changeup,1,1,1,1,1,1,1,1,Infield shade,Standard,247.0,0.0,0.036,,,,-0.036,,0,0,0.5,0.5,25,32,25,33,1,0,7.0,3.0,5.0,,2.55,1.61,-1.61,27.9
SI,4/9/2024,95.7,-1.71,5.13,643393,678394,,foul,6.0,L,R,S,,,1,2,-1.6,0.47,0.38,2.59,,,,0,3,Top,,,9.136155503,-139.0632509,-2.127765582,-22.76096762,30.54110527,-25.80317372,3.14,1.48,190.0,72.5,39.0,95.8,1901.0,6.4,746981,54.13,,,,,,,,18,4,Sinker,1,1,1,1,1,1,1,1,Infield shade,Standard,237.0,0.0,0.0,57.1,5.8,,0.0,88.0,0,0,0.5,0.5,25,32,25,33,1,0,7.0,3.0,5.0,,2.02,1.6,-1.6,25.8
SL,4/9/2024,88.4,-1.5,5.26,643393,678394,,ball,14.0,L,R,B,,,0,2,0.24,0.14,0.24,1.12,,,,0,3,Top,,,3.758148504,-128.6236602,-4.26722275,1.810576937,27.9401266,-29.86597429,3.04,1.41,,,,88.0,2410.0,6.2,746981,54.34,,,,,,,,18,3,Slider,1,1,1,1,1,1,1,1,Standard,Standard,39.0,0.0,0.021,,,,-0.021,,0,0,0.5,0.5,25,32,25,33,1,0,7.0,3.0,5.0,,2.78,-0.24,0.24,27.4
SL,4/9/2024,87.6,-1.64,5.18,643393,678394,,swinging_strike,14.0,L,R,S,,,0,1,0.17,-0.03,1.47,1.38,,,,0,3,Top,,,7.21402741,-127.3357993,-2.920177618,0.195028234,28.36893258,-32.05055093,3.14,1.48,,,,87.9,2337.0,6.7,746981,53.77,,,,,,,,18,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,14.0,0.0,-0.049,37.0,6.8,,0.049,,0,0,0.5,0.5,25,32,25,33,1,0,7.0,3.0,5.0,,3.03,-0.17,0.17,27.1
SI,4/9/2024,94.5,-1.72,5.14,643393,678394,,called_strike,1.0,L,R,S,,,0,0,-1.57,0.56,-0.75,2.84,,,,0,3,Top,,,6.020680136,-137.4905484,-1.544453808,-21.1891056,31.53354385,-24.90559712,2.87,1.34,,,,94.2,1902.0,6.2,746981,54.28,,,,,,,,18,1,Sinker,1,1,1,1,1,1,1,1,Infield shade,Standard,237.0,0.0,-0.033,,,,0.033,,0,0,0.5,0.5,25,32,25,33,1,0,7.0,3.0,5.0,,2.0,1.57,-1.57,23.7
CH,4/9/2024,91.7,-1.83,5.92,643393,670174,field_out,hit_into_play,5.0,L,R,X,4.0,ground_ball,1,0,-1.59,0.65,0.01,2.22,,,,1,7,Top,149.87,148.17,8.10264655,-133.3097343,-4.896945669,-20.69855496,29.01936947,-23.59284777,3.14,1.48,35.0,97.0,-2.0,92.0,1758.0,6.5,746981,53.96,0.397,0.351,0.0,1.0,0.0,0.0,2.0,49,2,Changeup,1,3,3,1,3,1,3,1,Standard,Standard,227.0,0.011,-0.186,66.5,6.6,0.444,0.186,97.0,-2,2,0.19,0.81,26,32,26,33,1,2,4.0,3.0,4.0,,2.07,1.59,-1.59,44.6
FC,4/9/2024,90.9,-1.53,6.13,643393,670174,,ball,12.0,L,R,B,,,0,0,0.18,0.47,1.26,2.66,,,,1,7,Top,,,6.65005433,-132.1849451,-3.787447553,0.625887912,28.46307521,-26.01416962,2.92,1.39,,,,91.4,2193.0,6.6,746981,53.87,,,,,,,,49,1,Cutter,1,3,3,1,3,1,3,1,Standard,Standard,132.0,0.0,0.025,,,,-0.025,,-2,2,0.19,0.81,26,32,26,33,1,2,4.0,3.0,4.0,,2.29,-0.18,0.18,56.9
